Programme...:	MICH
Date........:	   202024-02-
Heure.......:	     6 16:13:
Colonnes....:	            3
Lignes......:	         1292
Décalage....:	           17
Commentaires:	

P.abs.i.(mp):	 1.5146600E+5	P.cal.i.(µm):	-4.7922656E+0	V_min___(mV):	-1.2212995E+5	
P.abs.f.(mp):	 1.5404800E+5	P.cal.f.(µm):	 2.0826016E+1	V_max___(mV):	-2.0517831E+5	
Nbre_de_pts_:	 1.2920000E+3	Délai___(ms):	 1.0000000E+1	Calibration_:	 1.0000000E+1	
Source......:	Lampe Mercure	
Filtre......:		
Détecteur...:	Si-Pin	
Éch._du_pico:	20 nano amp	
Temps___(ms):	Pos.cal.(µm):	Tension_(mV):	
 1.1945360E+7	-4.7922656E+0	-1.4167073E+2	
 1.1945370E+7	-4.7724219E+0	-1.3434294E+2	
 1.1945406E+7	-4.7525781E+0	-1.3678554E+2	
 1.1945440E+7	-4.7327344E+0	-1.4167073E+2	
 1.1945475E+7	-4.7128906E+0	-1.4411333E+2	
 1.1945509E+7	-4.6930469E+0	-1.4411333E+2	
 1.1945545E+7	-4.6732031E+0	-1.3922814E+2	
 1.1945580E+7	-4.6533594E+0	-1.3434294E+2	
 1.1945614E+7	-4.6335156E+0	-1.3922814E+2	
 1.1945649E+7	-4.6136719E+0	-1.4411333E+2	
 1.1945683E+7	-4.5938281E+0	-1.5144113E+2	
 1.1945718E+7	-4.5739844E+0	-1.5388373E+2	
 1.1945758E+7	-4.5541406E+0	-1.5876894E+2	
 1.1945793E+7	-4.5342969E+0	-1.6365413E+2	
 1.1945827E+7	-4.5144531E+0	-1.6121154E+2	
 1.1945862E+7	-4.4946094E+0	-1.5388373E+2	
 1.1945896E+7	-4.4747656E+0	-1.5388373E+2	
 1.1945931E+7	-4.4549219E+0	-1.5876894E+2	
 1.1945967E+7	-4.4350781E+0	-1.5876894E+2	
 1.1946001E+7	-4.4152344E+0	-1.5876894E+2	
 1.1946036E+7	-4.3953906E+0	-1.4655593E+2	
 1.1946070E+7	-4.3755469E+0	-1.3434294E+2	
 1.1946105E+7	-4.3557031E+0	-1.3190034E+2	
 1.1946139E+7	-4.3358594E+0	-1.3434294E+2	
 1.1946175E+7	-4.3160156E+0	-1.3678554E+2	
 1.1946210E+7	-4.2961719E+0	-1.3922814E+2	
 1.1946244E+7	-4.2763281E+0	-1.3678554E+2	
 1.1946279E+7	-4.2564844E+0	-1.3434294E+2	
 1.1946313E+7	-4.2366406E+0	-1.3922814E+2	
 1.1946348E+7	-4.2167969E+0	-1.4899853E+2	
 1.1946383E+7	-4.1969531E+0	-1.5876894E+2	
 1.1946418E+7	-4.1771094E+0	-1.6609673E+2	
 1.1946452E+7	-4.1572656E+0	-1.6609673E+2	
 1.1946487E+7	-4.1374219E+0	-1.6365413E+2	
 1.1946521E+7	-4.1175781E+0	-1.6365413E+2	
 1.1946556E+7	-4.0977344E+0	-1.6853933E+2	
 1.1946591E+7	-4.0778906E+0	-1.6853933E+2	
 1.1946626E+7	-4.0580469E+0	-1.5876894E+2	
 1.1946660E+7	-4.0382031E+0	-1.4411333E+2	
 1.1946695E+7	-4.0183594E+0	-1.3434294E+2	
 1.1946730E+7	-3.9985156E+0	-1.3190034E+2	
 1.1946764E+7	-3.9786719E+0	-1.3190034E+2	
 1.1946800E+7	-3.9588281E+0	-1.3922814E+2	
 1.1946834E+7	-3.9389844E+0	-1.4411333E+2	
 1.1946874E+7	-3.9191406E+0	-1.5144113E+2	
 1.1946908E+7	-3.8992969E+0	-1.5876894E+2	
 1.1946943E+7	-3.8794531E+0	-1.6365413E+2	
 1.1946978E+7	-3.8596094E+0	-1.6121154E+2	
 1.1947012E+7	-3.8397656E+0	-1.5876894E+2	
 1.1947048E+7	-3.8199219E+0	-1.5876894E+2	
 1.1947082E+7	-3.8000781E+0	-1.6121154E+2	
 1.1947117E+7	-3.7802344E+0	-1.5876894E+2	
 1.1947151E+7	-3.7603906E+0	-1.4411333E+2	
 1.1947186E+7	-3.7405469E+0	-1.3434294E+2	
 1.1947220E+7	-3.7207031E+0	-1.2945774E+2	
 1.1947256E+7	-3.7008594E+0	-1.3190034E+2	
 1.1947291E+7	-3.6810156E+0	-1.3434294E+2	
 1.1947325E+7	-3.6611719E+0	-1.4167073E+2	
 1.1947360E+7	-3.6413281E+0	-1.4899853E+2	
 1.1947394E+7	-3.6214844E+0	-1.4655593E+2	
 1.1947429E+7	-3.6016406E+0	-1.4899853E+2	
 1.1947464E+7	-3.5817969E+0	-1.5876894E+2	
 1.1947499E+7	-3.5619531E+0	-1.6853933E+2	
 1.1947533E+7	-3.5421094E+0	-1.7586713E+2	
 1.1947568E+7	-3.5222656E+0	-1.7586713E+2	
 1.1947602E+7	-3.5024219E+0	-1.6853933E+2	
 1.1947637E+7	-3.4825781E+0	-1.5632634E+2	
 1.1947672E+7	-3.4627344E+0	-1.4655593E+2	
 1.1947707E+7	-3.4428906E+0	-1.4411333E+2	
 1.1947742E+7	-3.4230469E+0	-1.3922814E+2	
 1.1947776E+7	-3.4032031E+0	-1.3434294E+2	
 1.1947811E+7	-3.3833594E+0	-1.2945774E+2	
 1.1947845E+7	-3.3635156E+0	-1.2945774E+2	
 1.1947881E+7	-3.3436719E+0	-1.3434294E+2	
 1.1947915E+7	-3.3238281E+0	-1.4655593E+2	
 1.1947950E+7	-3.3039844E+0	-1.5632634E+2	
 1.1947990E+7	-3.2841406E+0	-1.5632634E+2	
 1.1948024E+7	-3.2642969E+0	-1.6609673E+2	
 1.1948059E+7	-3.2444531E+0	-1.7098193E+2	
 1.1948093E+7	-3.2246094E+0	-1.6609673E+2	
 1.1948129E+7	-3.2047656E+0	-1.5876894E+2	
 1.1948163E+7	-3.1849219E+0	-1.5144113E+2	
 1.1948198E+7	-3.1650781E+0	-1.5144113E+2	
 1.1948232E+7	-3.1452344E+0	-1.4899853E+2	
 1.1948267E+7	-3.1253906E+0	-1.4167073E+2	
 1.1948301E+7	-3.1055469E+0	-1.3434294E+2	
 1.1948337E+7	-3.0857031E+0	-1.2945774E+2	
 1.1948372E+7	-3.0658594E+0	-1.3190034E+2	
 1.1948406E+7	-3.0460156E+0	-1.3922814E+2	
 1.1948441E+7	-3.0261719E+0	-1.5144113E+2	
 1.1948475E+7	-3.0063281E+0	-1.6365413E+2	
 1.1948509E+7	-2.9864844E+0	-1.6853933E+2	
 1.1948545E+7	-2.9666406E+0	-1.6365413E+2	
 1.1948579E+7	-2.9467969E+0	-1.6365413E+2	
 1.1948614E+7	-2.9269531E+0	-1.6853933E+2	
 1.1948648E+7	-2.9071094E+0	-1.7342453E+2	
 1.1948683E+7	-2.8872656E+0	-1.7586713E+2	
 1.1948718E+7	-2.8674219E+0	-1.7098193E+2	
 1.1948753E+7	-2.8475781E+0	-1.5876894E+2	
 1.1948787E+7	-2.8277344E+0	-1.3922814E+2	
 1.1948822E+7	-2.8078906E+0	-1.3190034E+2	
 1.1948856E+7	-2.7880469E+0	-1.2945774E+2	
 1.1948891E+7	-2.7682031E+0	-1.3434294E+2	
 1.1948926E+7	-2.7483594E+0	-1.3922814E+2	
 1.1948961E+7	-2.7285156E+0	-1.4411333E+2	
 1.1948995E+7	-2.7086719E+0	-1.4655593E+2	
 1.1949030E+7	-2.6888281E+0	-1.6121154E+2	
 1.1949065E+7	-2.6689844E+0	-1.6853933E+2	
 1.1949104E+7	-2.6491406E+0	-1.5632634E+2	
 1.1949139E+7	-2.6292969E+0	-1.5876894E+2	
 1.1949174E+7	-2.6094531E+0	-1.5876894E+2	
 1.1949209E+7	-2.5896094E+0	-1.4899853E+2	
 1.1949243E+7	-2.5697656E+0	-1.4167073E+2	
 1.1949278E+7	-2.5499219E+0	-1.3190034E+2	
 1.1949312E+7	-2.5300781E+0	-1.3190034E+2	
 1.1949347E+7	-2.5102344E+0	-1.3922814E+2	
 1.1949383E+7	-2.4903906E+0	-1.4899853E+2	
 1.1949417E+7	-2.4705469E+0	-1.6365413E+2	
 1.1949452E+7	-2.4507031E+0	-1.6609673E+2	
 1.1949486E+7	-2.4308594E+0	-1.6365413E+2	
 1.1949521E+7	-2.4110156E+0	-1.6121154E+2	
 1.1949555E+7	-2.3911719E+0	-1.6365413E+2	
 1.1949591E+7	-2.3713281E+0	-1.6121154E+2	
 1.1949625E+7	-2.3514844E+0	-1.5876894E+2	
 1.1949659E+7	-2.3316406E+0	-1.4899853E+2	
 1.1949694E+7	-2.3117969E+0	-1.4167073E+2	
 1.1949728E+7	-2.2919531E+0	-1.3190034E+2	
 1.1949763E+7	-2.2721094E+0	-1.2701514E+2	
 1.1949798E+7	-2.2522656E+0	-1.2945774E+2	
 1.1949833E+7	-2.2324219E+0	-1.3434294E+2	
 1.1949867E+7	-2.2125781E+0	-1.4411333E+2	
 1.1949902E+7	-2.1927344E+0	-1.4655593E+2	
 1.1949936E+7	-2.1728906E+0	-1.4899853E+2	
 1.1949971E+7	-2.1530469E+0	-1.5876894E+2	
 1.1950006E+7	-2.1332031E+0	-1.6609673E+2	
 1.1950041E+7	-2.1133594E+0	-1.6853933E+2	
 1.1950075E+7	-2.0935156E+0	-1.6609673E+2	
 1.1950110E+7	-2.0736719E+0	-1.5388373E+2	
 1.1950145E+7	-2.0538281E+0	-1.4411333E+2	
 1.1950179E+7	-2.0339844E+0	-1.3922814E+2	
 1.1950219E+7	-2.0141406E+0	-1.3678554E+2	
 1.1950254E+7	-1.9942969E+0	-1.3434294E+2	
 1.1950289E+7	-1.9744531E+0	-1.3678554E+2	
 1.1950323E+7	-1.9546094E+0	-1.4411333E+2	
 1.1950358E+7	-1.9347656E+0	-1.5144113E+2	
 1.1950392E+7	-1.9149219E+0	-1.5876894E+2	
 1.1950427E+7	-1.8950781E+0	-1.5388373E+2	
 1.1950463E+7	-1.8752344E+0	-1.5388373E+2	
 1.1950497E+7	-1.8553906E+0	-1.6121154E+2	
 1.1950532E+7	-1.8355469E+0	-1.6609673E+2	
 1.1950566E+7	-1.8157031E+0	-1.6365413E+2	
 1.1950601E+7	-1.7958594E+0	-1.5144113E+2	
 1.1950635E+7	-1.7760156E+0	-1.3922814E+2	
 1.1950671E+7	-1.7561719E+0	-1.3190034E+2	
 1.1950705E+7	-1.7363281E+0	-1.3190034E+2	
 1.1950740E+7	-1.7164844E+0	-1.3190034E+2	
 1.1950775E+7	-1.6966406E+0	-1.3678554E+2	
 1.1950809E+7	-1.6767969E+0	-1.3678554E+2	
 1.1950844E+7	-1.6569531E+0	-1.3434294E+2	
 1.1950879E+7	-1.6371094E+0	-1.3434294E+2	
 1.1950914E+7	-1.6172656E+0	-1.4411333E+2	
 1.1950948E+7	-1.5974219E+0	-1.5388373E+2	
 1.1950983E+7	-1.5775781E+0	-1.6609673E+2	
 1.1951017E+7	-1.5577344E+0	-1.6853933E+2	
 1.1951052E+7	-1.5378906E+0	-1.6365413E+2	
 1.1951087E+7	-1.5180469E+0	-1.5144113E+2	
 1.1951122E+7	-1.4982031E+0	-1.4899853E+2	
 1.1951156E+7	-1.4783594E+0	-1.4899853E+2	
 1.1951191E+7	-1.4585156E+0	-1.4899853E+2	
 1.1951226E+7	-1.4386719E+0	-1.4655593E+2	
 1.1951260E+7	-1.4188281E+0	-1.4167073E+2	
 1.1951296E+7	-1.3989844E+0	-1.4167073E+2	
 1.1951335E+7	-1.3791406E+0	-1.5388373E+2	
 1.1951370E+7	-1.3592969E+0	-1.5144113E+2	
 1.1951404E+7	-1.3394531E+0	-1.5144113E+2	
 1.1951439E+7	-1.3196094E+0	-1.5388373E+2	
 1.1951473E+7	-1.2997656E+0	-1.5388373E+2	
 1.1951509E+7	-1.2799219E+0	-1.5144113E+2	
 1.1951543E+7	-1.2600781E+0	-1.4411333E+2	
 1.1951578E+7	-1.2402344E+0	-1.3678554E+2	
 1.1951613E+7	-1.2203906E+0	-1.3434294E+2	
 1.1951647E+7	-1.2005469E+0	-1.4167073E+2	
 1.1951682E+7	-1.1807031E+0	-1.4899853E+2	
 1.1951717E+7	-1.1608594E+0	-1.5632634E+2	
 1.1951752E+7	-1.1410156E+0	-1.5876894E+2	
 1.1951786E+7	-1.1211719E+0	-1.5388373E+2	
 1.1951821E+7	-1.1013281E+0	-1.5876894E+2	
 1.1951856E+7	-1.0814844E+0	-1.6121154E+2	
 1.1951890E+7	-1.0616406E+0	-1.6853933E+2	
 1.1951926E+7	-1.0417969E+0	-1.6609673E+2	
 1.1951960E+7	-1.0219531E+0	-1.5876894E+2	
 1.1951995E+7	-1.0021094E+0	-1.4899853E+2	
 1.1952029E+7	-9.8226562E-1	-1.4411333E+2	
 1.1952064E+7	-9.6242187E-1	-1.4411333E+2	
 1.1952098E+7	-9.4257813E-1	-1.4655593E+2	
 1.1952134E+7	-9.2273437E-1	-1.4899853E+2	
 1.1952168E+7	-9.0289063E-1	-1.4899853E+2	
 1.1952203E+7	-8.8304688E-1	-1.4655593E+2	
 1.1952238E+7	-8.6320312E-1	-1.4899853E+2	
 1.1952272E+7	-8.4335938E-1	-1.5388373E+2	
 1.1952307E+7	-8.2351562E-1	-1.5876894E+2	
 1.1952342E+7	-8.0367188E-1	-1.5876894E+2	
 1.1952377E+7	-7.8382812E-1	-1.4899853E+2	
 1.1952411E+7	-7.6398437E-1	-1.3922814E+2	
 1.1952451E+7	-7.4414062E-1	-1.4411333E+2	
 1.1952485E+7	-7.2429687E-1	-1.3922814E+2	
 1.1952520E+7	-7.0445312E-1	-1.3678554E+2	
 1.1952554E+7	-6.8460937E-1	-1.3922814E+2	
 1.1952590E+7	-6.6476563E-1	-1.4655593E+2	
 1.1952624E+7	-6.4492187E-1	-1.5144113E+2	
 1.1952659E+7	-6.2507812E-1	-1.5388373E+2	
 1.1952694E+7	-6.0523437E-1	-1.5144113E+2	
 1.1952728E+7	-5.8539062E-1	-1.5388373E+2	
 1.1952763E+7	-5.6554688E-1	-1.5876894E+2	
 1.1952798E+7	-5.4570312E-1	-1.6365413E+2	
 1.1952833E+7	-5.2585937E-1	-1.6365413E+2	
 1.1952867E+7	-5.0601562E-1	-1.6121154E+2	
 1.1952902E+7	-4.8617187E-1	-1.4899853E+2	
 1.1952936E+7	-4.6632812E-1	-1.4167073E+2	
 1.1952971E+7	-4.4648437E-1	-1.3922814E+2	
 1.1953006E+7	-4.2664062E-1	-1.4167073E+2	
 1.1953040E+7	-4.0679687E-1	-1.4411333E+2	
 1.1953075E+7	-3.8695312E-1	-1.4655593E+2	
 1.1953109E+7	-3.6710937E-1	-1.4411333E+2	
 1.1953144E+7	-3.4726563E-1	-1.4167073E+2	
 1.1953178E+7	-3.2742187E-1	-1.4167073E+2	
 1.1953214E+7	-3.0757812E-1	-1.4899853E+2	
 1.1953249E+7	-2.8773437E-1	-1.5876894E+2	
 1.1953283E+7	-2.6789062E-1	-1.6121154E+2	
 1.1953318E+7	-2.4804687E-1	-1.5388373E+2	
 1.1953352E+7	-2.2820312E-1	-1.4411333E+2	
 1.1953387E+7	-2.0835937E-1	-1.3922814E+2	
 1.1953422E+7	-1.8851562E-1	-1.3922814E+2	
 1.1953457E+7	-1.6867187E-1	-1.4411333E+2	
 1.1953492E+7	-1.4882813E-1	-1.4655593E+2	
 1.1953526E+7	-1.2898437E-1	-1.4655593E+2	
 1.1953565E+7	-1.0914062E-1	-1.6365413E+2	
 1.1953600E+7	-8.9296875E-2	-1.6365413E+2	
 1.1953635E+7	-6.9453125E-2	-1.6121154E+2	
 1.1953670E+7	-4.9609375E-2	-1.5876894E+2	
 1.1953705E+7	-2.9765625E-2	-1.5876894E+2	
 1.1953739E+7	-9.9218750E-3	-1.6121154E+2	
 1.1953774E+7	 9.9218750E-3	-1.6121154E+2	
 1.1953808E+7	 2.9765625E-2	-1.5388373E+2	
 1.1953843E+7	 4.9609375E-2	-1.4167073E+2	
 1.1953879E+7	 6.9453125E-2	-1.3434294E+2	
 1.1953913E+7	 8.9296875E-2	-1.3678554E+2	
 1.1953948E+7	 1.0914062E-1	-1.4167073E+2	
 1.1953982E+7	 1.2898437E-1	-1.6365413E+2	
 1.1954017E+7	 1.4882813E-1	-2.0273571E+2	
 1.1954051E+7	 1.6867187E-1	-2.0517831E+2	
 1.1954086E+7	 1.8851562E-1	-1.9296531E+2	
 1.1954121E+7	 2.0835937E-1	-1.6365413E+2	
 1.1954155E+7	 2.2820312E-1	-1.8075232E+2	
 1.1954189E+7	 2.4804687E-1	-2.0273571E+2	
 1.1954224E+7	 2.6789062E-1	-1.9052272E+2	
 1.1954259E+7	 2.8773437E-1	-1.9296531E+2	
 1.1954294E+7	 3.0757812E-1	-1.5876894E+2	
 1.1954329E+7	 3.2742187E-1	-1.3922814E+2	
 1.1954363E+7	 3.4726563E-1	-1.3678554E+2	
 1.1954398E+7	 3.6710937E-1	-1.4167073E+2	
 1.1954432E+7	 3.8695312E-1	-1.5388373E+2	
 1.1954468E+7	 4.0679687E-1	-1.6121154E+2	
 1.1954502E+7	 4.2664062E-1	-1.6121154E+2	
 1.1954537E+7	 4.4648437E-1	-1.6121154E+2	
 1.1954572E+7	 4.6632812E-1	-1.6609673E+2	
 1.1954606E+7	 4.8617187E-1	-1.7098193E+2	
 1.1954641E+7	 5.0601562E-1	-1.7098193E+2	
 1.1954680E+7	 5.2585937E-1	-1.5144113E+2	
 1.1954715E+7	 5.4570312E-1	-1.5388373E+2	
 1.1954750E+7	 5.6554688E-1	-1.4655593E+2	
 1.1954785E+7	 5.8539062E-1	-1.3434294E+2	
 1.1954819E+7	 6.0523437E-1	-1.2945774E+2	
 1.1954854E+7	 6.2507812E-1	-1.2701514E+2	
 1.1954888E+7	 6.4492187E-1	-1.3190034E+2	
 1.1954924E+7	 6.6476563E-1	-1.3922814E+2	
 1.1954958E+7	 6.8460937E-1	-1.4899853E+2	
 1.1954993E+7	 7.0445312E-1	-1.5144113E+2	
 1.1955027E+7	 7.2429687E-1	-1.5144113E+2	
 1.1955062E+7	 7.4414062E-1	-1.5876894E+2	
 1.1955097E+7	 7.6398437E-1	-1.6365413E+2	
 1.1955132E+7	 7.8382812E-1	-1.6365413E+2	
 1.1955167E+7	 8.0367188E-1	-1.6121154E+2	
 1.1955201E+7	 8.2351562E-1	-1.4899853E+2	
 1.1955236E+7	 8.4335938E-1	-1.4167073E+2	
 1.1955270E+7	 8.6320312E-1	-1.3922814E+2	
 1.1955305E+7	 8.8304688E-1	-1.4167073E+2	
 1.1955340E+7	 9.0289063E-1	-1.4167073E+2	
 1.1955375E+7	 9.2273437E-1	-1.4167073E+2	
 1.1955410E+7	 9.4257813E-1	-1.3922814E+2	
 1.1955444E+7	 9.6242187E-1	-1.3922814E+2	
 1.1955479E+7	 9.8226562E-1	-1.4655593E+2	
 1.1955513E+7	 1.0021094E+0	-1.6121154E+2	
 1.1955549E+7	 1.0219531E+0	-1.7342453E+2	
 1.1955583E+7	 1.0417969E+0	-1.7586713E+2	
 1.1955618E+7	 1.0616406E+0	-1.6853933E+2	
 1.1955652E+7	 1.0814844E+0	-1.5388373E+2	
 1.1955687E+7	 1.1013281E+0	-1.4655593E+2	
 1.1955722E+7	 1.1211719E+0	-1.3678554E+2	
 1.1955757E+7	 1.1410156E+0	-1.3190034E+2	
 1.1955797E+7	 1.1608594E+0	-1.2945774E+2	
 1.1955831E+7	 1.1807031E+0	-1.3190034E+2	
 1.1955866E+7	 1.2005469E+0	-1.4411333E+2	
 1.1955900E+7	 1.2203906E+0	-1.5632634E+2	
 1.1955935E+7	 1.2402344E+0	-1.6121154E+2	
 1.1955969E+7	 1.2600781E+0	-1.6365413E+2	
 1.1956005E+7	 1.2799219E+0	-1.6853933E+2	
 1.1956040E+7	 1.2997656E+0	-1.7098193E+2	
 1.1956074E+7	 1.3196094E+0	-1.6121154E+2	
 1.1956109E+7	 1.3394531E+0	-1.4899853E+2	
 1.1956143E+7	 1.3592969E+0	-1.3434294E+2	
 1.1956178E+7	 1.3791406E+0	-1.2945774E+2	
 1.1956213E+7	 1.3989844E+0	-1.3434294E+2	
 1.1956248E+7	 1.4188281E+0	-1.3922814E+2	
 1.1956282E+7	 1.4386719E+0	-1.4899853E+2	
 1.1956317E+7	 1.4585156E+0	-1.5388373E+2	
 1.1956351E+7	 1.4783594E+0	-1.5876894E+2	
 1.1956386E+7	 1.4982031E+0	-1.5876894E+2	
 1.1956421E+7	 1.5180469E+0	-1.6609673E+2	
 1.1956456E+7	 1.5378906E+0	-1.7342453E+2	
 1.1956491E+7	 1.5577344E+0	-1.7098193E+2	
 1.1956525E+7	 1.5775781E+0	-1.6121154E+2	
 1.1956560E+7	 1.5974219E+0	-1.4411333E+2	
 1.1956594E+7	 1.6172656E+0	-1.3190034E+2	
 1.1956630E+7	 1.6371094E+0	-1.2701514E+2	
 1.1956664E+7	 1.6569531E+0	-1.2945774E+2	
 1.1956699E+7	 1.6767969E+0	-1.3434294E+2	
 1.1956734E+7	 1.6966406E+0	-1.3922814E+2	
 1.1956768E+7	 1.7164844E+0	-1.4167073E+2	
 1.1956803E+7	 1.7363281E+0	-1.4899853E+2	
 1.1956838E+7	 1.7561719E+0	-1.6365413E+2	
 1.1956873E+7	 1.7760156E+0	-1.7342453E+2	
 1.1956912E+7	 1.7958594E+0	-1.6609673E+2	
 1.1956947E+7	 1.8157031E+0	-1.7098193E+2	
 1.1956981E+7	 1.8355469E+0	-1.7342453E+2	
 1.1957016E+7	 1.8553906E+0	-1.6609673E+2	
 1.1957051E+7	 1.8752344E+0	-1.5144113E+2	
 1.1957086E+7	 1.8950781E+0	-1.3922814E+2	
 1.1957121E+7	 1.9149219E+0	-1.3434294E+2	
 1.1957155E+7	 1.9347656E+0	-1.3434294E+2	
 1.1957190E+7	 1.9546094E+0	-1.3922814E+2	
 1.1957224E+7	 1.9744531E+0	-1.4167073E+2	
 1.1957259E+7	 1.9942969E+0	-1.4411333E+2	
 1.1957294E+7	 2.0141406E+0	-1.4655593E+2	
 1.1957329E+7	 2.0339844E+0	-1.5388373E+2	
 1.1957363E+7	 2.0538281E+0	-1.6365413E+2	
 1.1957398E+7	 2.0736719E+0	-1.7098193E+2	
 1.1957432E+7	 2.0935156E+0	-1.7098193E+2	
 1.1957468E+7	 2.1133594E+0	-1.6609673E+2	
 1.1957502E+7	 2.1332031E+0	-1.5876894E+2	
 1.1957536E+7	 2.1530469E+0	-1.4899853E+2	
 1.1957571E+7	 2.1728906E+0	-1.4899853E+2	
 1.1957605E+7	 2.1927344E+0	-1.5144113E+2	
 1.1957640E+7	 2.2125781E+0	-1.4655593E+2	
 1.1957675E+7	 2.2324219E+0	-1.3678554E+2	
 1.1957710E+7	 2.2522656E+0	-1.2701514E+2	
 1.1957745E+7	 2.2721094E+0	-1.2457255E+2	
 1.1957779E+7	 2.2919531E+0	-1.3922814E+2	
 1.1957814E+7	 2.3117969E+0	-1.5144113E+2	
 1.1957848E+7	 2.3316406E+0	-1.6365413E+2	
 1.1957884E+7	 2.3514844E+0	-1.7098193E+2	
 1.1957918E+7	 2.3713281E+0	-1.6853933E+2	
 1.1957953E+7	 2.3911719E+0	-1.6609673E+2	
 1.1957987E+7	 2.4110156E+0	-1.6365413E+2	
 1.1958027E+7	 2.4308594E+0	-1.4411333E+2	
 1.1958061E+7	 2.4507031E+0	-1.3922814E+2	
 1.1958096E+7	 2.4705469E+0	-1.3922814E+2	
 1.1958132E+7	 2.4903906E+0	-1.3678554E+2	
 1.1958166E+7	 2.5102344E+0	-1.3922814E+2	
 1.1958201E+7	 2.5300781E+0	-1.3922814E+2	
 1.1958235E+7	 2.5499219E+0	-1.3922814E+2	
 1.1958270E+7	 2.5697656E+0	-1.4411333E+2	
 1.1958304E+7	 2.5896094E+0	-1.5876894E+2	
 1.1958340E+7	 2.6094531E+0	-1.6853933E+2	
 1.1958374E+7	 2.6292969E+0	-1.6853933E+2	
 1.1958409E+7	 2.6491406E+0	-1.5876894E+2	
 1.1958444E+7	 2.6689844E+0	-1.4655593E+2	
 1.1958478E+7	 2.6888281E+0	-1.4167073E+2	
 1.1958512E+7	 2.7086719E+0	-1.3922814E+2	
 1.1958548E+7	 2.7285156E+0	-1.3922814E+2	
 1.1958582E+7	 2.7483594E+0	-1.3922814E+2	
 1.1958617E+7	 2.7682031E+0	-1.3678554E+2	
 1.1958651E+7	 2.7880469E+0	-1.3190034E+2	
 1.1958685E+7	 2.8078906E+0	-1.3434294E+2	
 1.1958720E+7	 2.8277344E+0	-1.4411333E+2	
 1.1958756E+7	 2.8475781E+0	-1.5632634E+2	
 1.1958790E+7	 2.8674219E+0	-1.6853933E+2	
 1.1958824E+7	 2.8872656E+0	-1.7342453E+2	
 1.1958859E+7	 2.9071094E+0	-1.6853933E+2	
 1.1958894E+7	 2.9269531E+0	-1.5876894E+2	
 1.1958928E+7	 2.9467969E+0	-1.5144113E+2	
 1.1958964E+7	 2.9666406E+0	-1.5144113E+2	
 1.1958998E+7	 2.9864844E+0	-1.4899853E+2	
 1.1959033E+7	 3.0063281E+0	-1.4167073E+2	
 1.1959067E+7	 3.0261719E+0	-1.3434294E+2	
 1.1959102E+7	 3.0460156E+0	-1.3190034E+2	
 1.1959141E+7	 3.0658594E+0	-1.3922814E+2	
 1.1959176E+7	 3.0857031E+0	-1.3678554E+2	
 1.1959212E+7	 3.1055469E+0	-1.3922814E+2	
 1.1959246E+7	 3.1253906E+0	-1.4899853E+2	
 1.1959281E+7	 3.1452344E+0	-1.5876894E+2	
 1.1959315E+7	 3.1650781E+0	-1.6365413E+2	
 1.1959350E+7	 3.1849219E+0	-1.6121154E+2	
 1.1959384E+7	 3.2047656E+0	-1.5388373E+2	
 1.1959420E+7	 3.2246094E+0	-1.5144113E+2	
 1.1959454E+7	 3.2444531E+0	-1.5144113E+2	
 1.1959489E+7	 3.2642969E+0	-1.5144113E+2	
 1.1959523E+7	 3.2841406E+0	-1.4899853E+2	
 1.1959558E+7	 3.3039844E+0	-1.4167073E+2	
 1.1959593E+7	 3.3238281E+0	-1.3434294E+2	
 1.1959628E+7	 3.3436719E+0	-1.3678554E+2	
 1.1959663E+7	 3.3635156E+0	-1.4167073E+2	
 1.1959697E+7	 3.3833594E+0	-1.4899853E+2	
 1.1959732E+7	 3.4032031E+0	-1.5388373E+2	
 1.1959766E+7	 3.4230469E+0	-1.5388373E+2	
 1.1959801E+7	 3.4428906E+0	-1.5144113E+2	
 1.1959836E+7	 3.4627344E+0	-1.5632634E+2	
 1.1959871E+7	 3.4825781E+0	-1.6609673E+2	
 1.1959905E+7	 3.5024219E+0	-1.6853933E+2	
 1.1959940E+7	 3.5222656E+0	-1.6609673E+2	
 1.1959974E+7	 3.5421094E+0	-1.5388373E+2	
 1.1960009E+7	 3.5619531E+0	-1.4167073E+2	
 1.1960045E+7	 3.5817969E+0	-1.3434294E+2	
 1.1960079E+7	 3.6016406E+0	-1.3678554E+2	
 1.1960114E+7	 3.6214844E+0	-1.4167073E+2	
 1.1960148E+7	 3.6413281E+0	-1.4655593E+2	
 1.1960183E+7	 3.6611719E+0	-1.4899853E+2	
 1.1960218E+7	 3.6810156E+0	-1.4655593E+2	
 1.1960258E+7	 3.7008594E+0	-1.6121154E+2	
 1.1960292E+7	 3.7207031E+0	-1.5388373E+2	
 1.1960327E+7	 3.7405469E+0	-1.4899853E+2	
 1.1960362E+7	 3.7603906E+0	-1.4655593E+2	
 1.1960396E+7	 3.7802344E+0	-1.4899853E+2	
 1.1960431E+7	 3.8000781E+0	-1.4899853E+2	
 1.1960466E+7	 3.8199219E+0	-1.4899853E+2	
 1.1960501E+7	 3.8397656E+0	-1.4411333E+2	
 1.1960535E+7	 3.8596094E+0	-1.4411333E+2	
 1.1960570E+7	 3.8794531E+0	-1.5144113E+2	
 1.1960604E+7	 3.8992969E+0	-1.6121154E+2	
 1.1960639E+7	 3.9191406E+0	-1.6609673E+2	
