Programme...:	MICH
Date........:	   202024-02-
Heure.......:	     3 14:58:
Colonnes....:	            3
Lignes......:	        11001
Décalage....:	           17
Commentaires:	

P.abs.i.(mp):	 1.5049400E+5	P.cal.i.(µm):	-1.4436328E+2	V_min___(mV):	 1.6665852E+5	
P.abs.f.(mp):	 2.0549400E+5	P.cal.f.(µm):	 5.3126680E+3	V_max___(mV):	 6.1276663E+4	
Nbre_de_pts_:	 1.1001000E+4	Délai___(ms):	 8.0000000E+1	Calibration_:	 1.0000000E+0	
Source......:	jnterferogrammeSodium.txt Sodium.txt	
Filtre......:	591nm	
Détecteur...:	Si-PIN	
Éch._du_pico:	2uA	
Temps___(ms):	Pos.cal.(µm):	Tension_(mV):	
 6.9057070E+6	-1.4436328E+2	 1.0334636E+2	
 6.9057870E+6	-1.4386719E+2	 1.0455137E+2	
 6.9058670E+6	-1.4337109E+2	 1.0600879E+2	
 6.9059470E+6	-1.4287500E+2	 1.1503012E+2	
 6.9060270E+6	-1.4237891E+2	 1.2704772E+2	
 6.9061070E+6	-1.4188281E+2	 1.4113337E+2	
 6.9061870E+6	-1.4138672E+2	 1.3830809E+2	
 6.9062670E+6	-1.4089063E+2	 1.2423058E+2	
 6.9063470E+6	-1.4039453E+2	 1.1163491E+2	
 6.9064270E+6	-1.3989844E+2	 9.7117737E+1	
 6.9065070E+6	-1.3940234E+2	 9.3966782E+1	
 6.9065870E+6	-1.3890625E+2	 8.8788472E+1	
 6.9066670E+6	-1.3841016E+2	 8.8185966E+1	
 6.9067470E+6	-1.3791406E+2	 8.9708515E+1	
 6.9068270E+6	-1.3741797E+2	 9.1548607E+1	
 6.9069070E+6	-1.3692188E+2	 9.7052597E+1	
 6.9069870E+6	-1.3642578E+2	 1.0258915E+2	
 6.9070670E+6	-1.3592969E+2	 1.1722846E+2	
 6.9071470E+6	-1.3543359E+2	 1.3854422E+2	
 6.9072270E+6	-1.3493750E+2	 1.3961895E+2	
 6.9073070E+6	-1.3444141E+2	 1.3195734E+2	
 6.9073870E+6	-1.3394531E+2	 1.1830321E+2	
 6.9074670E+6	-1.3344922E+2	 9.2273243E+1	
 6.9075470E+6	-1.3295313E+2	 8.9163005E+1	
 6.9076270E+6	-1.3245703E+2	 1.0930630E+2	
 6.9077070E+6	-1.3196094E+2	 1.3400097E+2	
 6.9077870E+6	-1.3146484E+2	 1.3829996E+2	
 6.9078670E+6	-1.3096875E+2	 1.2411659E+2	
 6.9079470E+6	-1.3047266E+2	 9.9413775E+1	
 6.9080270E+6	-1.2997656E+2	 8.5727081E+1	
 6.9081070E+6	-1.2948047E+2	 1.0072464E+2	
 6.9081870E+6	-1.2898438E+2	 1.3378115E+2	
 6.9082670E+6	-1.2848828E+2	 1.3746947E+2	
 6.9083470E+6	-1.2799219E+2	 1.1574662E+2	
 6.9084270E+6	-1.2749609E+2	 9.6295394E+1	
 6.9085070E+6	-1.2700000E+2	 9.9544048E+1	
 6.9085870E+6	-1.2650391E+2	 1.1569777E+2	
 6.9086670E+6	-1.2600781E+2	 1.3605276E+2	
 6.9087470E+6	-1.2551172E+2	 1.2800032E+2	
 6.9088270E+6	-1.2501563E+2	 1.0030125E+2	
 6.9089070E+6	-1.2451953E+2	 9.0359874E+1	
 6.9089870E+6	-1.2402344E+2	 8.9456111E+1	
 6.9090670E+6	-1.2352734E+2	 1.1134180E+2	
 6.9091470E+6	-1.2303125E+2	 1.4084840E+2	
 6.9092270E+6	-1.2253516E+2	 1.2728383E+2	
 6.9093070E+6	-1.2203906E+2	 1.0020355E+2	
 6.9093870E+6	-1.2154297E+2	 8.7265916E+1	
 6.9094670E+6	-1.2104688E+2	 9.4040059E+1	
 6.9095470E+6	-1.2055078E+2	 1.3198991E+2	
 6.9096270E+6	-1.2005469E+2	 1.4104381E+2	
 6.9097070E+6	-1.1955859E+2	 1.1989090E+2	
 6.9097870E+6	-1.1906250E+2	 9.6629210E+1	
 6.9098670E+6	-1.1856641E+2	 8.7274060E+1	
 6.9099470E+6	-1.1807031E+2	 1.0621234E+2	
 6.9100270E+6	-1.1757422E+2	 1.2808989E+2	
 6.9101070E+6	-1.1707813E+2	 1.4252564E+2	
 6.9101870E+6	-1.1658203E+2	 1.1060902E+2	
 6.9102670E+6	-1.1608594E+2	 8.8071972E+1	
 6.9103470E+6	-1.1558984E+2	 9.8322749E+1	
 6.9104270E+6	-1.1509375E+2	 1.2707214E+2	
 6.9105070E+6	-1.1459766E+2	 1.4301416E+2	
 6.9105870E+6	-1.1410156E+2	 1.2136460E+2	
 6.9106670E+6	-1.1360547E+2	 9.2729196E+1	
 6.9107470E+6	-1.1310938E+2	 9.2696629E+1	
 6.9108270E+6	-1.1261328E+2	 1.1283993E+2	
 6.9109070E+6	-1.1211719E+2	 1.3374858E+2	
 6.9109870E+6	-1.1162109E+2	 1.4190686E+2	
 6.9110670E+6	-1.1112500E+2	 1.3194919E+2	
 6.9111470E+6	-1.1062891E+2	 1.0280085E+2	
 6.9112270E+6	-1.1013281E+2	 9.1801010E+1	
 6.9113070E+6	-1.0963672E+2	 1.1082071E+2	
 6.9113870E+6	-1.0914063E+2	 1.3698095E+2	
 6.9114670E+6	-1.0864453E+2	 1.4233024E+2	
 6.9115470E+6	-1.0814844E+2	 1.1397167E+2	
 6.9116270E+6	-1.0765234E+2	 9.0376161E+1	
 6.9117070E+6	-1.0715625E+2	 9.2786193E+1	
 6.9117870E+6	-1.0666016E+2	 1.1505455E+2	
 6.9118670E+6	-1.0616406E+2	 1.3647614E+2	
 6.9119470E+6	-1.0566797E+2	 1.4138576E+2	
 6.9120270E+6	-1.0517188E+2	 1.1897899E+2	
 6.9121070E+6	-1.0467578E+2	 9.6897900E+1	
 6.9121870E+6	-1.0417969E+2	 8.8878036E+1	
 6.9122670E+6	-1.0368359E+2	 1.2171470E+2	
 6.9123470E+6	-1.0318750E+2	 1.4341313E+2	
 6.9124270E+6	-1.0269141E+2	 1.2858655E+2	
 6.9125070E+6	-1.0219531E+2	 1.0812571E+2	
 6.9125870E+6	-1.0169922E+2	 8.8511646E+1	
 6.9126670E+6	-1.0120313E+2	 9.5839441E+1	
 6.9127470E+6	-1.0070703E+2	 1.3249470E+2	
 6.9128270E+6	-1.0021094E+2	 1.3897574E+2	
 6.9129070E+6	-9.9714844E+1	 1.2104706E+2	
 6.9129870E+6	-9.9218750E+1	 1.0433968E+2	
 6.9130670E+6	-9.8722656E+1	 8.8145256E+1	
 6.9131470E+6	-9.8226562E+1	 9.0490147E+1	
 6.9132270E+6	-9.7730469E+1	 1.1835206E+2	
 6.9133070E+6	-9.7234375E+1	 1.3897574E+2	
 6.9133870E+6	-9.6738281E+1	 1.3098843E+2	
 6.9134670E+6	-9.6242187E+1	 9.8835692E+1	
 6.9135470E+6	-9.5746094E+1	 8.6940236E+1	
 6.9136270E+6	-9.5250000E+1	 1.0691255E+2	
 6.9137070E+6	-9.4753906E+1	 1.2736525E+2	
 6.9137870E+6	-9.4257812E+1	 1.3940726E+2	
 6.9138670E+6	-9.3761719E+1	 1.2371764E+2	
 6.9139470E+6	-9.3265625E+1	 1.0067578E+2	
 6.9140270E+6	-9.2769531E+1	 8.5181564E+1	
 6.9141070E+6	-9.2273437E+1	 9.3958639E+1	
 6.9141870E+6	-9.1777344E+1	 1.1531509E+2	
 6.9142670E+6	-9.1281250E+1	 1.3775444E+2	
 6.9143470E+6	-9.0785156E+1	 1.2668133E+2	
 6.9144270E+6	-9.0289062E+1	 9.3543395E+1	
 6.9145070E+6	-8.9792969E+1	 8.6581990E+1	
 6.9145870E+6	-8.9296875E+1	 1.0195408E+2	
 6.9146670E+6	-8.8800781E+1	 1.3619117E+2	
 6.9147470E+6	-8.8304687E+1	 1.4051458E+2	
 6.9148270E+6	-8.7808594E+1	 1.0058622E+2	
 6.9149070E+6	-8.7312500E+1	 8.6142324E+1	
 6.9149870E+6	-8.6816406E+1	 8.9578241E+1	
 6.9150670E+6	-8.6320312E+1	 1.0109103E+2	
 6.9151470E+6	-8.5824219E+1	 1.2725940E+2	
 6.9152270E+6	-8.5328125E+1	 1.3956197E+2	
 6.9153070E+6	-8.4832031E+1	 1.1113011E+2	
 6.9153870E+6	-8.4335937E+1	 8.8983878E+1	
 6.9154670E+6	-8.3839844E+1	 8.8039406E+1	
 6.9155470E+6	-8.3343750E+1	 1.0709982E+2	
 6.9156270E+6	-8.2847656E+1	 1.3393584E+2	
 6.9157070E+6	-8.2351562E+1	 1.4033546E+2	
 6.9157870E+6	-8.1855469E+1	 1.1979319E+2	
 6.9158670E+6	-8.1359375E+1	 9.2403516E+1	
 6.9159470E+6	-8.0863281E+1	 8.6003907E+1	
 6.9160270E+6	-8.0367187E+1	 9.6262828E+1	
 6.9161070E+6	-7.9871094E+1	 1.2235792E+2	
 6.9161870E+6	-7.9375000E+1	 1.4119036E+2	
 6.9162670E+6	-7.8878906E+1	 1.3650057E+2	
 6.9163470E+6	-7.8382812E+1	 1.0092819E+2	
 6.9164270E+6	-7.7886719E+1	 8.3992831E+1	
 6.9165070E+6	-7.7390625E+1	 1.0350920E+2	
 6.9165870E+6	-7.6894531E+1	 1.2885523E+2	
 6.9166670E+6	-7.6398437E+1	 1.4198014E+2	
 6.9167470E+6	-7.5902344E+1	 1.2980784E+2	
 6.9168270E+6	-7.5406250E+1	 9.3461975E+1	
 6.9169070E+6	-7.4910156E+1	 8.6272597E+1	
 6.9169870E+6	-7.4414062E+1	 1.0127015E+2	
 6.9170670E+6	-7.3917969E+1	 1.2294415E+2	
 6.9171470E+6	-7.3421875E+1	 1.3878848E+2	
 6.9172270E+6	-7.2925781E+1	 1.3937469E+2	
 6.9173070E+6	-7.2429687E+1	 1.1384139E+2	
 6.9173870E+6	-7.1933594E+1	 8.6728543E+1	
 6.9174670E+6	-7.1437500E+1	 9.1727734E+1	
 6.9175470E+6	-7.0941406E+1	 1.1874288E+2	
 6.9176270E+6	-7.0445312E+1	 1.3493730E+2	
 6.9177070E+6	-6.9949219E+1	 1.3739619E+2	
 6.9177870E+6	-6.9453125E+1	 1.1847419E+2	
 6.9178670E+6	-6.8957031E+1	 9.0718120E+1	
 6.9179470E+6	-6.8460937E+1	 8.7502033E+1	
 6.9180270E+6	-6.7964844E+1	 1.0188894E+2	
 6.9181070E+6	-6.7468750E+1	 1.2541932E+2	
 6.9181870E+6	-6.6972656E+1	 1.4216740E+2	
 6.9182670E+6	-6.6476562E+1	 1.4150789E+2	
 6.9183470E+6	-6.5980469E+1	 1.0966455E+2	
 6.9184270E+6	-6.5484375E+1	 8.6704120E+1	
 6.9185070E+6	-6.4988281E+1	 9.6148834E+1	
 6.9185870E+6	-6.4492187E+1	 1.2807360E+2	
 6.9186670E+6	-6.3996094E+1	 1.4218369E+2	
 6.9187470E+6	-6.3500000E+1	 1.2266732E+2	
 6.9188270E+6	-6.3003906E+1	 1.0083048E+2	
 6.9189070E+6	-6.2507812E+1	 8.8568635E+1	
 6.9189870E+6	-6.2011719E+1	 1.0131900E+2	
 6.9190670E+6	-6.1515625E+1	 1.2645334E+2	
 6.9191470E+6	-6.1019531E+1	 1.4047386E+2	
 6.9192270E+6	-6.0523437E+1	 1.4203712E+2	
 6.9193070E+6	-6.0027344E+1	 1.2243934E+2	
 6.9193870E+6	-5.9531250E+1	 8.9374691E+1	
 6.9194670E+6	-5.9035156E+1	 8.8470936E+1	
 6.9195470E+6	-5.8539062E+1	 1.0951799E+2	
 6.9196270E+6	-5.8042969E+1	 1.3106985E+2	
 6.9197070E+6	-5.7546875E+1	 1.4363296E+2	
 6.9197870E+6	-5.7050781E+1	 1.2778863E+2	
 6.9198670E+6	-5.6554687E+1	 1.0687999E+2	
 6.9199470E+6	-5.6058594E+1	 8.4937304E+1	
 6.9200270E+6	-5.5562500E+1	 8.9244425E+1	
 6.9201070E+6	-5.5066406E+1	 1.1485914E+2	
 6.9201870E+6	-5.4570312E+1	 1.3284482E+2	
 6.9202670E+6	-5.4074219E+1	 1.4758183E+2	
 6.9203470E+6	-5.3578125E+1	 1.3262498E+2	
 6.9204270E+6	-5.3082031E+1	 9.4031915E+1	
 6.9205070E+6	-5.2585937E+1	 8.3610162E+1	
 6.9205870E+6	-5.2089844E+1	 1.0292298E+2	
 6.9206670E+6	-5.1593750E+1	 1.3553168E+2	
 6.9207470E+6	-5.1097656E+1	 1.4658037E+2	
 6.9208270E+6	-5.0601562E+1	 1.2600553E+2	
 6.9209070E+6	-5.0105469E+1	 1.0199479E+2	
 6.9209870E+6	-4.9609375E+1	 8.3113499E+1	
 6.9210670E+6	-4.9113281E+1	 9.6458234E+1	
 6.9211470E+6	-4.8617187E+1	 1.1522553E+2	
 6.9212270E+6	-4.8121094E+1	 1.3433480E+2	
 6.9213070E+6	-4.7625000E+1	 1.4685719E+2	
 6.9213870E+6	-4.7128906E+1	 1.2613581E+2	
 6.9214670E+6	-4.6632812E+1	 9.1646314E+1	
 6.9215470E+6	-4.6136719E+1	 8.2340010E+1	
 6.9216270E+6	-4.5640625E+1	 1.0298812E+2	
 6.9217070E+6	-4.5144531E+1	 1.2528090E+2	
 6.9217870E+6	-4.4648437E+1	 1.4421104E+2	
 6.9218670E+6	-4.4152344E+1	 1.4269663E+2	
 6.9219470E+6	-4.3656250E+1	 1.0737665E+2	
 6.9220270E+6	-4.3160156E+1	 8.5841067E+1	
 6.9221070E+6	-4.2664062E+1	 8.4155679E+1	
 6.9221870E+6	-4.2167969E+1	 9.8225042E+1	
 6.9222670E+6	-4.1671875E+1	 1.2122618E+2	
 6.9223470E+6	-4.1175781E+1	 1.4068556E+2	
 6.9224270E+6	-4.0679687E+1	 1.3836509E+2	
 6.9225070E+6	-4.0183594E+1	 1.0123758E+2	
 6.9225870E+6	-3.9687500E+1	 8.2038753E+1	
 6.9226670E+6	-3.9191406E+1	 9.4886824E+1	
 6.9227470E+6	-3.8695312E+1	 1.1663410E+2	
 6.9228270E+6	-3.8199219E+1	 1.4425175E+2	
 6.9229070E+6	-3.7703125E+1	 1.3780329E+2	
 6.9229870E+6	-3.7207031E+1	 9.4561145E+1	
 6.9230670E+6	-3.6710937E+1	 8.3919555E+1	
 6.9231470E+6	-3.6214844E+1	 9.8843835E+1	
 6.9232270E+6	-3.5718750E+1	 1.1856375E+2	
 6.9233070E+6	-3.5222656E+1	 1.4106824E+2	
 6.9233870E+6	-3.4726562E+1	 1.3825925E+2	
 6.9234670E+6	-3.4230469E+1	 1.0622863E+2	
 6.9235470E+6	-3.3734375E+1	 8.4595345E+1	
 6.9236270E+6	-3.3238281E+1	 9.7207293E+1	
 6.9237070E+6	-3.2742187E+1	 1.2735711E+2	
 6.9237870E+6	-3.2246094E+1	 1.4233838E+2	
 6.9238670E+6	-3.1750000E+1	 1.3247842E+2	
 6.9239470E+6	-3.1253906E+1	 1.0771047E+2	
 6.9240270E+6	-3.0757812E+1	 8.4945448E+1	
 6.9241070E+6	-3.0261719E+1	 8.7029800E+1	
 6.9241870E+6	-2.9765625E+1	 1.1897899E+2	
 6.9242670E+6	-2.9269531E+1	 1.4163002E+2	
 6.9243470E+6	-2.8773437E+1	 1.4473213E+2	
 6.9244270E+6	-2.8277344E+1	 1.2800847E+2	
 6.9245070E+6	-2.7781250E+1	 9.0408728E+1	
 6.9245870E+6	-2.7285156E+1	 9.1149651E+1	
 6.9246670E+6	-2.6789062E+1	 1.2556587E+2	
 6.9247470E+6	-2.6292969E+1	 1.4349455E+2	
 6.9248270E+6	-2.5796875E+1	 1.3726592E+2	
 6.9249070E+6	-2.5300781E+1	 9.2566356E+1	
 6.9249870E+6	-2.4804687E+1	 8.0190524E+1	
 6.9250670E+6	-2.4308594E+1	 1.1762742E+2	
 6.9251470E+6	-2.3812500E+1	 1.4039245E+2	
 6.9252270E+6	-2.3316406E+1	 1.4471585E+2	
 6.9253070E+6	-2.2820312E+1	 1.2785377E+2	
 6.9253870E+6	-2.2324219E+1	 9.5269501E+1	
 6.9254670E+6	-2.1828125E+1	 8.4912881E+1	
 6.9255470E+6	-2.1332031E+1	 1.2270803E+2	
 6.9256270E+6	-2.0835937E+1	 1.4671877E+2	
 6.9257070E+6	-2.0339844E+1	 1.3603647E+2	
 6.9257870E+6	-1.9843750E+1	 1.0174239E+2	
 6.9258670E+6	-1.9347656E+1	 8.3724149E+1	
 6.9259470E+6	-1.8851562E+1	 8.8096403E+1	
 6.9260270E+6	-1.8355469E+1	 1.1555121E+2	
 6.9261070E+6	-1.7859375E+1	 1.4208598E+2	
 6.9261870E+6	-1.7363281E+1	 1.4491126E+2	
 6.9262670E+6	-1.6867187E+1	 1.2098192E+2	
 6.9263470E+6	-1.6371094E+1	 9.3274713E+1	
 6.9264270E+6	-1.5875000E+1	 8.1029147E+1	
 6.9265070E+6	-1.5378906E+1	 1.0420942E+2	
 6.9265870E+6	-1.4882812E+1	 1.4345384E+2	
 6.9266670E+6	-1.4386719E+1	 1.4077511E+2	
 6.9267470E+6	-1.3890625E+1	 9.4308741E+1	
 6.9268270E+6	-1.3394531E+1	 8.4562771E+1	
 6.9269070E+6	-1.2898437E+1	 1.1151278E+2	
 6.9269870E+6	-1.2402344E+1	 1.4275363E+2	
 6.9270670E+6	-1.1906250E+1	 1.3426965E+2	
 6.9271470E+6	-1.1410156E+1	 1.0041524E+2	
 6.9272270E+6	-1.0914062E+1	 8.1468813E+1	
 6.9273070E+6	-1.0417969E+1	 8.5385114E+1	
 6.9273870E+6	-9.9218750E+0	 1.0844325E+2	
 6.9274670E+6	-9.4257812E+0	 1.4320958E+2	
 6.9275470E+6	-8.9296875E+0	 1.3076860E+2	
 6.9276270E+6	-8.4335937E+0	 9.2810616E+1	
 6.9277070E+6	-7.9375000E+0	 7.9954408E+1	
 6.9277870E+6	-7.4414062E+0	 1.0239375E+2	
 6.9278670E+6	-6.9453125E+0	 1.2438527E+2	
 6.9279470E+6	-6.4492187E+0	 1.4424361E+2	
 6.9280270E+6	-5.9531250E+0	 1.4136948E+2	
 6.9281070E+6	-5.4570312E+0	 1.0155512E+2	
 6.9281870E+6	-4.9609375E+0	 8.0630191E+1	
 6.9282670E+6	-4.4648437E+0	 9.2769906E+1	
 6.9283470E+6	-3.9687500E+0	 1.1472887E+2	
 6.9284270E+6	-3.4726562E+0	 1.4424361E+2	
 6.9285070E+6	-2.9765625E+0	 1.4815991E+2	
 6.9285870E+6	-2.4804687E+0	 1.1276665E+2	
 6.9286670E+6	-1.9843750E+0	 8.3488032E+1	
 6.9287470E+6	-1.4882812E+0	 9.4284318E+1	
 6.9288270E+6	-9.9218750E-1	 1.3764045E+2	
 6.9289070E+6	-4.9609375E-1	 1.4842045E+2	
 6.9289870E+6	 0.0000000E+0	 1.1181404E+2	
 6.9290670E+6	 4.9609375E-1	 8.5026868E+1	
 6.9291470E+6	 9.9218750E-1	 9.3893506E+1	
 6.9292270E+6	 1.4882812E+0	 1.2925419E+2	
 6.9293070E+6	 1.9843750E+0	 1.4767139E+2	
 6.9293870E+6	 2.4804687E+0	 1.4342126E+2	
 6.9294670E+6	 2.9765625E+0	 1.1306790E+2	
 6.9295470E+6	 3.4726562E+0	 8.1664227E+1	
 6.9296270E+6	 3.9687500E+0	 9.7712100E+1	
 6.9297070E+6	 4.4648437E+0	 1.3520600E+2	
 6.9297870E+6	 4.9609375E+0	 1.4820877E+2	
 6.9298670E+6	 5.4570312E+0	 1.2720241E+2	
 6.9299470E+6	 5.9531250E+0	 9.9609181E+1	
 6.9300270E+6	 6.4492187E+0	 8.1330404E+1	
 6.9301070E+6	 6.9453125E+0	 9.0718128E+1	
 6.9301870E+6	 7.4414062E+0	 1.3431852E+2	
 6.9302670E+6	 7.9375000E+0	 1.5096076E+2	
 6.9303470E+6	 8.4335937E+0	 1.3212018E+2	
 6.9304270E+6	 8.9296875E+0	 1.0773490E+2	
 6.9305070E+6	 9.4257812E+0	 8.0817454E+1	
 6.9305870E+6	 9.9218750E+0	 8.8161536E+1	
 6.9306670E+6	 1.0417969E+1	 1.3911416E+2	
 6.9307470E+6	 1.0914062E+1	 1.4679205E+2	
 6.9308270E+6	 1.1410156E+1	 1.0977039E+2	
 6.9309070E+6	 1.1906250E+1	 8.8633776E+1	
 6.9309870E+6	 1.2402344E+1	 9.5676601E+1	
 6.9310670E+6	 1.2898437E+1	 1.4079955E+2	
 6.9311470E+6	 1.3394531E+1	 1.4626282E+2	
 6.9312270E+6	 1.3890625E+1	 1.1170005E+2	
 6.9313070E+6	 1.4386719E+1	 7.9742715E+1	
 6.9313870E+6	 1.4882812E+1	 8.2071327E+1	
 6.9314670E+6	 1.5378906E+1	 1.0473865E+2	
 6.9315470E+6	 1.5875000E+1	 1.3823481E+2	
 6.9316270E+6	 1.6371094E+1	 1.4153233E+2	
 6.9317070E+6	 1.6867187E+1	 9.6042991E+1	
 6.9317870E+6	 1.7363281E+1	 7.7707216E+1	
 6.9318670E+6	 1.7859375E+1	 9.6914187E+1	
 6.9319470E+6	 1.8355469E+1	 1.1846605E+2	
 6.9320270E+6	 1.8851562E+1	 1.5002443E+2	
 6.9321070E+6	 1.9347656E+1	 1.4399120E+2	
 6.9321870E+6	 1.9843750E+1	 1.0257287E+2	
 6.9322670E+6	 2.0339844E+1	 7.9327472E+1	
 6.9323470E+6	 2.0835937E+1	 8.1753783E+1	
 6.9324270E+6	 2.1332031E+1	 1.1243283E+2	
 6.9325070E+6	 2.1828125E+1	 1.3841394E+2	
 6.9325870E+6	 2.2324219E+1	 1.5234490E+2	
 6.9326670E+6	 2.2820312E+1	 1.2564729E+2	
 6.9327470E+6	 2.3316406E+1	 8.2795963E+1	
 6.9328270E+6	 2.3812500E+1	 8.4456928E+1	
 6.9329070E+6	 2.4308594E+1	 1.2778863E+2	
 6.9329870E+6	 2.4804687E+1	 1.4888455E+2	
 6.9330670E+6	 2.5300781E+1	 1.2779677E+2	
 6.9331470E+6	 2.5796875E+1	 9.2786193E+1	
 6.9332270E+6	 2.6292969E+1	 8.2209736E+1	
 6.9333070E+6	 2.6789062E+1	 1.0781632E+2	
 6.9333870E+6	 2.7285156E+1	 1.4566031E+2	
 6.9334670E+6	 2.7781250E+1	 1.5477936E+2	
 6.9335470E+6	 2.8277344E+1	 1.2581827E+2	
 6.9336270E+6	 2.8773437E+1	 9.4813548E+1	
 6.9337070E+6	 2.9269531E+1	 8.2185313E+1	
 6.9337870E+6	 2.9765625E+1	 1.2700701E+2	
 6.9338670E+6	 3.0261719E+1	 1.5109102E+2	
 6.9339470E+6	 3.0757812E+1	 1.3698909E+2	
 6.9340270E+6	 3.1253906E+1	 1.2077023E+2	
 6.9341070E+6	 3.1750000E+1	 8.2022473E+1	
 6.9341870E+6	 3.2246094E+1	 7.6176517E+1	
 6.9342670E+6	 3.2742187E+1	 1.1480215E+2	
 6.9343470E+6	 3.3238281E+1	 1.4052272E+2	
 6.9344270E+6	 3.3734375E+1	 1.5289041E+2	
 6.9345070E+6	 3.4230469E+1	 1.3771373E+2	
 6.9345870E+6	 3.4726562E+1	 9.9047385E+1	
 6.9346670E+6	 3.5222656E+1	 7.7967755E+1	
 6.9347470E+6	 3.5718750E+1	 1.0162840E+2	
 6.9348270E+6	 3.6214844E+1	 1.4415404E+2	
 6.9349070E+6	 3.6710937E+1	 1.3951311E+2	
 6.9349870E+6	 3.7207031E+1	 1.0239375E+2	
 6.9350670E+6	 3.7703125E+1	 7.9913698E+1	
 6.9351470E+6	 3.8199219E+1	 1.1029962E+2	
 6.9352270E+6	 3.8695312E+1	 1.4094611E+2	
 6.9353070E+6	 3.9191406E+1	 1.3891874E+2	
 6.9353870E+6	 3.9687500E+1	 1.0863052E+2	
 6.9354670E+6	 4.0183594E+1	 8.1029147E+1	
 6.9355470E+6	 4.0679687E+1	 7.5069204E+1	
 6.9356270E+6	 4.1175781E+1	 1.0473865E+2	
 6.9357070E+6	 4.1671875E+1	 1.4327471E+2	
 6.9357870E+6	 4.2167969E+1	 1.3182706E+2	
 6.9358670E+6	 4.2664062E+1	 1.0232047E+2	
 6.9359470E+6	 4.3160156E+1	 7.5346038E+1	
 6.9360270E+6	 4.3656250E+1	 8.7599739E+1	
 6.9361070E+6	 4.4152344E+1	 1.2059925E+2	
 6.9361870E+6	 4.4648437E+1	 1.5031753E+2	
 6.9362670E+6	 4.5144531E+1	 1.5113989E+2	
 6.9363470E+6	 4.5640625E+1	 1.1512783E+2	
 6.9364270E+6	 4.6136719E+1	 8.6704120E+1	
 6.9365070E+6	 4.6632812E+1	 7.6990716E+1	
 6.9365870E+6	 4.7128906E+1	 9.3820222E+1	
 6.9366670E+6	 4.7625000E+1	 1.2756066E+2	
 6.9367470E+6	 4.8121094E+1	 1.4969060E+2	
 6.9368270E+6	 4.8617187E+1	 1.1239212E+2	
 6.9369070E+6	 4.9113281E+1	 8.1460677E+1	
 6.9369870E+6	 4.9609375E+1	 9.0473868E+1	
 6.9370670E+6	 5.0105469E+1	 1.3053249E+2	
 6.9371470E+6	 5.0601562E+1	 1.5297183E+2	
 6.9372270E+6	 5.1097656E+1	 1.3724148E+2	
 6.9373070E+6	 5.1593750E+1	 9.0506434E+1	
 6.9373870E+6	 5.2089844E+1	 7.4833088E+1	
 6.9374670E+6	 5.2585937E+1	 1.0249145E+2	
 6.9375470E+6	 5.3082031E+1	 1.3366716E+2	
 6.9376270E+6	 5.3578125E+1	 1.5315910E+2	
 6.9377070E+6	 5.4074219E+1	 1.3765673E+2	
 6.9377870E+6	 5.4570312E+1	 8.8935025E+1	
 6.9378670E+6	 5.5066406E+1	 8.9366555E+1	
 6.9379470E+6	 5.5562500E+1	 1.1424849E+2	
 6.9380270E+6	 5.6058594E+1	 1.4820062E+2	
 6.9381070E+6	 5.6554687E+1	 1.5350106E+2	
 6.9381870E+6	 5.7050781E+1	 1.1780655E+2	
 6.9382670E+6	 5.7546875E+1	 9.3274713E+1	
 6.9383470E+6	 5.8042969E+1	 7.9327472E+1	
 6.9384270E+6	 5.8539062E+1	 9.9641755E+1	
 6.9385070E+6	 5.9035156E+1	 1.3975736E+2	
 6.9385870E+6	 5.9531250E+1	 1.5142485E+2	
 6.9386670E+6	 6.0027344E+1	 1.4326657E+2	
 6.9387470E+6	 6.0523437E+1	 1.1219671E+2	
 6.9388270E+6	 6.1019531E+1	 7.8024752E+1	
 6.9389070E+6	 6.1515625E+1	 1.1367855E+2	
 6.9389870E+6	 6.2011719E+1	 1.4504966E+2	
 6.9390670E+6	 6.2507812E+1	 1.4082398E+2	
 6.9391470E+6	 6.3003906E+1	 1.1031591E+2	
 6.9392270E+6	 6.3500000E+1	 8.1485100E+1	
 6.9393070E+6	 6.3996094E+1	 9.5920861E+1	
 6.9393870E+6	 6.4492187E+1	 1.4456929E+2	
 6.9394670E+6	 6.4988281E+1	 1.4943007E+2	
 6.9395470E+6	 6.5484375E+1	 1.1496499E+2	
 6.9396270E+6	 6.5980469E+1	 8.5360691E+1	
 6.9397070E+6	 6.6476562E+1	 7.4149162E+1	
 6.9397870E+6	 6.6972656E+1	 1.0610650E+2	
 6.9398670E+6	 6.7468750E+1	 1.5160397E+2	
 6.9399470E+6	 6.7964844E+1	 1.3746947E+2	
 6.9400270E+6	 6.8460937E+1	 9.6393093E+1	
 6.9401070E+6	 6.8957031E+1	 7.6062530E+1	
 6.9401870E+6	 6.9453125E+1	 7.6119527E+1	
 6.9402670E+6	 6.9949219E+1	 1.1851490E+2	
 6.9403470E+6	 7.0445312E+1	 1.4574988E+2	
 6.9404270E+6	 7.0941406E+1	 1.4329100E+2	
 6.9405070E+6	 7.1437500E+1	 1.1985019E+2	
 6.9405870E+6	 7.1933594E+1	 8.3113499E+1	
 6.9406670E+6	 7.2429687E+1	 7.2243936E+1	
 6.9407470E+6	 7.2925781E+1	 8.8593066E+1	
