Programme...:	MICH
Date........:	   202024-02-
Heure.......:	     3 15:23:
Colonnes....:	            3
Lignes......:	        15579
Décalage....:	           17
Commentaires:	

P.abs.i.(mp):	 1.3035500E+5	P.cal.i.(µm):	-2.1425297E+3	V_min___(mV):	 1.6825436E+5	
P.abs.f.(mp):	 2.0824500E+5	P.cal.f.(µm):	 5.5856187E+3	V_max___(mV):	 5.8980621E+4	
Nbre_de_pts_:	 1.5579000E+4	Délai___(ms):	 8.0000000E+1	Calibration_:	 1.0000000E+0	
Source......:	jnterferogrammeSodium.txt Sodium.txt	
Filtre......:	591nm	
Détecteur...:	Si-PIN	
Éch._du_pico:	2uA	
Temps___(ms):	Pos.cal.(µm):	Tension_(mV):	
 8.1591000E+6	-2.1425297E+3	 1.1024264E+2	
 8.1591800E+6	-2.1420336E+3	 1.1170819E+2	
 8.1592600E+6	-2.1415375E+3	 1.1056017E+2	
 8.1593400E+6	-2.1410414E+3	 1.0974597E+2	
 8.1594200E+6	-2.1405453E+3	 1.1244911E+2	
 8.1595000E+6	-2.1400492E+3	 1.1076372E+2	
 8.1595800E+6	-2.1395531E+3	 1.1063345E+2	
 8.1596600E+6	-2.1390570E+3	 1.0939586E+2	
 8.1597400E+6	-2.1385609E+3	 1.1131737E+2	
 8.1598200E+6	-2.1380648E+3	 1.1081257E+2	
 8.1599000E+6	-2.1375687E+3	 1.1023449E+2	
 8.1599800E+6	-2.1370727E+3	 1.1213972E+2	
 8.1600600E+6	-2.1365766E+3	 1.0960755E+2	
 8.1601400E+6	-2.1360805E+3	 1.1052760E+2	
 8.1602200E+6	-2.1355844E+3	 1.1104869E+2	
 8.1603000E+6	-2.1350883E+3	 1.0968897E+2	
 8.1603800E+6	-2.1345922E+3	 1.1262009E+2	
 8.1604600E+6	-2.1340961E+3	 1.1238398E+2	
 8.1605400E+6	-2.1336000E+3	 1.1367041E+2	
 8.1606200E+6	-2.1331039E+3	 1.1459860E+2	
 8.1607000E+6	-2.1326078E+3	 1.1465559E+2	
 8.1607800E+6	-2.1321117E+3	 1.1854747E+2	
 8.1608600E+6	-2.1316156E+3	 1.1601531E+2	
 8.1609400E+6	-2.1311195E+3	 1.1799381E+2	
 8.1610200E+6	-2.1306234E+3	 1.1825436E+2	
 8.1611000E+6	-2.1301273E+3	 1.1670738E+2	
 8.1611800E+6	-2.1296312E+3	 1.1937795E+2	
 8.1612600E+6	-2.1291352E+3	 1.1727732E+2	
 8.1613400E+6	-2.1286391E+3	 1.1713076E+2	
 8.1614200E+6	-2.1281430E+3	 1.1665852E+2	
 8.1615000E+6	-2.1276469E+3	 1.1470445E+2	
 8.1615800E+6	-2.1271508E+3	 1.1553493E+2	
 8.1616600E+6	-2.1266547E+3	 1.1162677E+2	
 8.1617400E+6	-2.1261586E+3	 1.1202573E+2	
 8.1618200E+6	-2.1256625E+3	 1.1107311E+2	
 8.1619000E+6	-2.1251664E+3	 1.0949357E+2	
 8.1619800E+6	-2.1246703E+3	 1.1091027E+2	
 8.1620600E+6	-2.1241742E+3	 1.0802801E+2	
 8.1621400E+6	-2.1236781E+3	 1.0816643E+2	
 8.1622200E+6	-2.1231820E+3	 1.0897248E+2	
 8.1623000E+6	-2.1226859E+3	 1.0739293E+2	
 8.1623800E+6	-2.1221898E+3	 1.0975412E+2	
 8.1624600E+6	-2.1216937E+3	 1.0968083E+2	
 8.1625400E+6	-2.1211977E+3	 1.1072301E+2	
 8.1626200E+6	-2.1207016E+3	 1.1190360E+2	
 8.1627000E+6	-2.1202055E+3	 1.1189546E+2	
 8.1627800E+6	-2.1197094E+3	 1.1681322E+2	
 8.1628600E+6	-2.1192133E+3	 1.1682136E+2	
 8.1629400E+6	-2.1187172E+3	 1.1804266E+2	
 8.1630200E+6	-2.1182211E+3	 1.1800195E+2	
 8.1631000E+6	-2.1177250E+3	 1.1302719E+2	
 8.1631800E+6	-2.1172289E+3	 1.1141508E+2	
 8.1632600E+6	-2.1167328E+3	 1.0862237E+2	
 8.1633400E+6	-2.1162367E+3	 1.1012051E+2	
 8.1634200E+6	-2.1157406E+3	 1.1621886E+2	
 8.1635000E+6	-2.1152445E+3	 1.1665038E+2	
 8.1635800E+6	-2.1147484E+3	 1.1883244E+2	
 8.1636600E+6	-2.1142523E+3	 1.1452532E+2	
 8.1637400E+6	-2.1137562E+3	 1.1049503E+2	
 8.1638200E+6	-2.1132602E+3	 1.0929002E+2	
 8.1639000E+6	-2.1127641E+3	 1.0998209E+2	
 8.1639800E+6	-2.1122680E+3	 1.1724475E+2	
 8.1640600E+6	-2.1117719E+3	 1.1765999E+2	
 8.1641400E+6	-2.1112758E+3	 1.1667481E+2	
 8.1642200E+6	-2.1107797E+3	 1.1470445E+2	
 8.1643000E+6	-2.1102836E+3	 1.0731151E+2	
 8.1643800E+6	-2.1097875E+3	 1.0992509E+2	
 8.1644600E+6	-2.1092914E+3	 1.1394724E+2	
 8.1645400E+6	-2.1087953E+3	 1.1694349E+2	
 8.1646200E+6	-2.1082992E+3	 1.1657710E+2	
 8.1647000E+6	-2.1078031E+3	 1.1142322E+2	
 8.1647800E+6	-2.1073070E+3	 1.1024264E+2	
 8.1648600E+6	-2.1068109E+3	 1.0988438E+2	
 8.1649400E+6	-2.1063148E+3	 1.1472073E+2	
 8.1650200E+6	-2.1058187E+3	 1.1861260E+2	
 8.1651000E+6	-2.1053227E+3	 1.1579547E+2	
 8.1651800E+6	-2.1048266E+3	 1.1498127E+2	
 8.1652600E+6	-2.1043305E+3	 1.0887478E+2	
 8.1653400E+6	-2.1038344E+3	 1.1043804E+2	
 8.1654200E+6	-2.1033383E+3	 1.1573034E+2	
 8.1655000E+6	-2.1028422E+3	 1.1761114E+2	
 8.1655800E+6	-2.1023461E+3	 1.1787982E+2	
 8.1656600E+6	-2.1018500E+3	 1.1244911E+2	
 8.1657400E+6	-2.1013539E+3	 1.0999023E+2	
 8.1658200E+6	-2.1008578E+3	 1.1007980E+2	
 8.1659000E+6	-2.1003617E+3	 1.1149650E+2	
 8.1659800E+6	-2.0998656E+3	 1.1907670E+2	
 8.1660600E+6	-2.0993695E+3	 1.1805081E+2	
 8.1661400E+6	-2.0988734E+3	 1.1468002E+2	
 8.1662200E+6	-2.0983773E+3	 1.1257938E+2	
 8.1663000E+6	-2.0978812E+3	 1.0775932E+2	
 8.1663800E+6	-2.0973852E+3	 1.1378440E+2	
 8.1664600E+6	-2.0968891E+3	 1.1685393E+2	
 8.1665400E+6	-2.0963930E+3	 1.1761114E+2	
 8.1666200E+6	-2.0958969E+3	 1.1373555E+2	
 8.1667000E+6	-2.0954008E+3	 1.0759648E+2	
 8.1667800E+6	-2.0949047E+3	 1.1188731E+2	
 8.1668600E+6	-2.0944086E+3	 1.1630028E+2	
 8.1669400E+6	-2.0939125E+3	 1.1740759E+2	
 8.1670200E+6	-2.0934164E+3	 1.1578733E+2	
 8.1671000E+6	-2.0929203E+3	 1.1002280E+2	
 8.1671800E+6	-2.0924242E+3	 1.0942029E+2	
 8.1672600E+6	-2.0919281E+3	 1.1095098E+2	
 8.1673400E+6	-2.0914320E+3	 1.1570591E+2	
 8.1674200E+6	-2.0909359E+3	 1.1873473E+2	
 8.1675000E+6	-2.0904398E+3	 1.1387396E+2	
 8.1675800E+6	-2.0899437E+3	 1.1062530E+2	
 8.1676600E+6	-2.0894477E+3	 1.0797101E+2	
 8.1677400E+6	-2.0889516E+3	 1.1140694E+2	
 8.1678200E+6	-2.0884555E+3	 1.1682136E+2	
 8.1679000E+6	-2.0879594E+3	 1.1699235E+2	
 8.1679800E+6	-2.0874633E+3	 1.1853118E+2	
 8.1680600E+6	-2.0869672E+3	 1.1270151E+2	
 8.1681400E+6	-2.0864711E+3	 1.0838626E+2	
 8.1682200E+6	-2.0859750E+3	 1.1137437E+2	
 8.1683000E+6	-2.0854789E+3	 1.1301091E+2	
 8.1683800E+6	-2.0849828E+3	 1.1870217E+2	
 8.1684600E+6	-2.0844867E+3	 1.1636541E+2	
 8.1685400E+6	-2.0839906E+3	 1.1127666E+2	
 8.1686200E+6	-2.0834945E+3	 1.0946915E+2	
 8.1687000E+6	-2.0829984E+3	 1.1178961E+2	
 8.1687800E+6	-2.0825023E+3	 1.1871031E+2	
 8.1688600E+6	-2.0820062E+3	 1.1639798E+2	
 8.1689400E+6	-2.0815102E+3	 1.1298648E+2	
 8.1690200E+6	-2.0810141E+3	 1.1027520E+2	
 8.1691000E+6	-2.0805180E+3	 1.0706725E+2	
 8.1691800E+6	-2.0800219E+3	 1.1241654E+2	
 8.1692600E+6	-2.0795258E+3	 1.1613744E+2	
 8.1693400E+6	-2.0790297E+3	 1.1665852E+2	
 8.1694200E+6	-2.0785336E+3	 1.1293763E+2	
 8.1695000E+6	-2.0780375E+3	 1.0825598E+2	
 8.1695800E+6	-2.0775414E+3	 1.1108126E+2	
 8.1696600E+6	-2.0770453E+3	 1.1302719E+2	
 8.1697400E+6	-2.0765492E+3	 1.1754600E+2	
 8.1698200E+6	-2.0760531E+3	 1.1877544E+2	
 8.1699000E+6	-2.0755570E+3	 1.1262009E+2	
 8.1699800E+6	-2.0750609E+3	 1.1045432E+2	
 8.1700600E+6	-2.0745648E+3	 1.0885035E+2	
 8.1701400E+6	-2.0740687E+3	 1.1213972E+2	
 8.1702200E+6	-2.0735727E+3	 1.1809152E+2	
 8.1703000E+6	-2.0730766E+3	 1.1713076E+2	
 8.1703800E+6	-2.0725805E+3	 1.1635727E+2	
 8.1704600E+6	-2.0720844E+3	 1.0917603E+2	
 8.1705400E+6	-2.0715883E+3	 1.0919231E+2	
 8.1706200E+6	-2.0710922E+3	 1.1490799E+2	
 8.1707000E+6	-2.0705961E+3	 1.1652825E+2	
 8.1707800E+6	-2.0701000E+3	 1.1564077E+2	
 8.1708600E+6	-2.0696039E+3	 1.0948543E+2	
 8.1709400E+6	-2.0691078E+3	 1.0946915E+2	
 8.1710200E+6	-2.0686117E+3	 1.1409380E+2	
 8.1711000E+6	-2.0681156E+3	 1.1558378E+2	
 8.1711800E+6	-2.0676195E+3	 1.1908484E+2	
 8.1712600E+6	-2.0671234E+3	 1.1505455E+2	
 8.1713400E+6	-2.0666273E+3	 1.1004722E+2	
 8.1714200E+6	-2.0661312E+3	 1.1010422E+2	
 8.1715000E+6	-2.0656352E+3	 1.1343429E+2	
 8.1715800E+6	-2.0651391E+3	 1.1921511E+2	
 8.1716600E+6	-2.0646430E+3	 1.1613744E+2	
 8.1717400E+6	-2.0641469E+3	 1.1472073E+2	
 8.1718200E+6	-2.0636508E+3	 1.1020193E+2	
 8.1719000E+6	-2.0631547E+3	 1.0825598E+2	
 8.1719800E+6	-2.0626586E+3	 1.1487543E+2	
 8.1720600E+6	-2.0621625E+3	 1.1705748E+2	
 8.1721400E+6	-2.0616664E+3	 1.1759485E+2	
 8.1722200E+6	-2.0611703E+3	 1.1514411E+2	
 8.1723000E+6	-2.0606742E+3	 1.0933073E+2	
 8.1723800E+6	-2.0601781E+3	 1.0953428E+2	
 8.1724600E+6	-2.0596820E+3	 1.1294577E+2	
 8.1725400E+6	-2.0591859E+3	 1.1772513E+2	
 8.1726200E+6	-2.0586898E+3	 1.1666667E+2	
 8.1727000E+6	-2.0581937E+3	 1.1028334E+2	
 8.1727800E+6	-2.0576977E+3	 1.0985181E+2	
 8.1728600E+6	-2.0572016E+3	 1.1088585E+2	
 8.1729400E+6	-2.0567055E+3	 1.1639798E+2	
 8.1730200E+6	-2.0562094E+3	 1.1785540E+2	
 8.1731000E+6	-2.0557133E+3	 1.1305162E+2	
 8.1731800E+6	-2.0552172E+3	 1.1117896E+2	
 8.1732600E+6	-2.0547211E+3	 1.0747435E+2	
 8.1733400E+6	-2.0542250E+3	 1.1121967E+2	
 8.1734200E+6	-2.0537289E+3	 1.1690278E+2	
 8.1735000E+6	-2.0532328E+3	 1.1573848E+2	
 8.1735800E+6	-2.0527367E+3	 1.1379254E+2	
 8.1736600E+6	-2.0522406E+3	 1.0738479E+2	
 8.1737400E+6	-2.0517445E+3	 1.0977039E+2	
 8.1738200E+6	-2.0512484E+3	 1.1459046E+2	
 8.1739000E+6	-2.0507523E+3	 1.1744830E+2	
 8.1739800E+6	-2.0502562E+3	 1.1875916E+2	
 8.1740600E+6	-2.0497602E+3	 1.1213972E+2	
 8.1741400E+6	-2.0492641E+3	 1.0920860E+2	
 8.1742200E+6	-2.0487680E+3	 1.0940401E+2	
 8.1743000E+6	-2.0482719E+3	 1.1222114E+2	
 8.1743800E+6	-2.0477758E+3	 1.1793682E+2	
 8.1744600E+6	-2.0472797E+3	 1.1673994E+2	
 8.1745400E+6	-2.0467836E+3	 1.1159420E+2	
 8.1746200E+6	-2.0462875E+3	 1.0830484E+2	
 8.1747000E+6	-2.0457914E+3	 1.1186289E+2	
 8.1747800E+6	-2.0452953E+3	 1.1625957E+2	
 8.1748600E+6	-2.0447992E+3	 1.1449275E+2	
 8.1749400E+6	-2.0443031E+3	 1.1309233E+2	
 8.1750200E+6	-2.0438070E+3	 1.0928188E+2	
 8.1751000E+6	-2.0433109E+3	 1.1186289E+2	
 8.1751800E+6	-2.0428148E+3	 1.1822179E+2	
 8.1752600E+6	-2.0423187E+3	 1.1745644E+2	
 8.1753400E+6	-2.0418227E+3	 1.1551050E+2	
 8.1754200E+6	-2.0413266E+3	 1.1062530E+2	
 8.1755000E+6	-2.0408305E+3	 1.0942844E+2	
 8.1755800E+6	-2.0403344E+3	 1.1644683E+2	
 8.1756600E+6	-2.0398383E+3	 1.1596645E+2	
 8.1757400E+6	-2.0393422E+3	 1.1685393E+2	
 8.1758200E+6	-2.0388461E+3	 1.1324703E+2	
 8.1759000E+6	-2.0383500E+3	 1.0929816E+2	
 8.1759800E+6	-2.0378539E+3	 1.1094284E+2	
 8.1760600E+6	-2.0373578E+3	 1.1410194E+2	
 8.1761400E+6	-2.0368617E+3	 1.1796939E+2	
 8.1762200E+6	-2.0363656E+3	 1.1564077E+2	
 8.1763000E+6	-2.0358695E+3	 1.1178961E+2	
 8.1763800E+6	-2.0353734E+3	 1.1052760E+2	
 8.1764600E+6	-2.0348773E+3	 1.0933887E+2	
 8.1765400E+6	-2.0343812E+3	 1.1534766E+2	
 8.1766200E+6	-2.0338852E+3	 1.1720404E+2	
 8.1767000E+6	-2.0333891E+3	 1.1235141E+2	
 8.1767800E+6	-2.0328930E+3	 1.1025891E+2	
 8.1768600E+6	-2.0323969E+3	 1.0976225E+2	
 8.1769400E+6	-2.0319008E+3	 1.1675623E+2	
 8.1770200E+6	-2.0314047E+3	 1.1779026E+2	
 8.1771000E+6	-2.0309086E+3	 1.1222114E+2	
 8.1771800E+6	-2.0304125E+3	 1.1027520E+2	
 8.1772600E+6	-2.0299164E+3	 1.0912718E+2	
 8.1773400E+6	-2.0294203E+3	 1.1408565E+2	
 8.1774200E+6	-2.0289242E+3	 1.1752972E+2	
 8.1775000E+6	-2.0284281E+3	 1.1538023E+2	
 8.1775800E+6	-2.0279320E+3	 1.1079629E+2	
 8.1776600E+6	-2.0274359E+3	 1.0736036E+2	
 8.1777400E+6	-2.0269398E+3	 1.1513597E+2	
 8.1778200E+6	-2.0264437E+3	 1.1786354E+2	
 8.1779000E+6	-2.0259477E+3	 1.1772513E+2	
 8.1779800E+6	-2.0254516E+3	 1.1400423E+2	
 8.1780600E+6	-2.0249555E+3	 1.0781632E+2	
 8.1781400E+6	-2.0244594E+3	 1.1027520E+2	
 8.1782200E+6	-2.0239633E+3	 1.1427292E+2	
 8.1783000E+6	-2.0234672E+3	 1.1701677E+2	
 8.1783800E+6	-2.0229711E+3	 1.1843348E+2	
 8.1784600E+6	-2.0224750E+3	 1.1222928E+2	
 8.1785400E+6	-2.0219789E+3	 1.0918418E+2	
 8.1786200E+6	-2.0214828E+3	 1.1297020E+2	
 8.1787000E+6	-2.0209867E+3	 1.1735059E+2	
 8.1787800E+6	-2.0204906E+3	 1.1741573E+2	
 8.1788600E+6	-2.0199945E+3	 1.1047061E+2	
 8.1789400E+6	-2.0194984E+3	 1.0952614E+2	
 8.1790200E+6	-2.0190023E+3	 1.1257938E+2	
 8.1791000E+6	-2.0185062E+3	 1.1771698E+2	
 8.1791800E+6	-2.0180102E+3	 1.1752158E+2	
 8.1792600E+6	-2.0175141E+3	 1.0951799E+2	
 8.1793400E+6	-2.0170180E+3	 1.0901319E+2	
 8.1794200E+6	-2.0165219E+3	 1.0965641E+2	
 8.1795000E+6	-2.0160258E+3	 1.1611301E+2	
 8.1795800E+6	-2.0155297E+3	 1.1792868E+2	
 8.1796600E+6	-2.0150336E+3	 1.0979483E+2	
 8.1797400E+6	-2.0145375E+3	 1.0960755E+2	
 8.1798200E+6	-2.0140414E+3	 1.0994138E+2	
 8.1799000E+6	-2.0135453E+3	 1.1328774E+2	
 8.1799800E+6	-2.0130492E+3	 1.1896271E+2	
 8.1800600E+6	-2.0125531E+3	 1.1512783E+2	
 8.1801400E+6	-2.0120570E+3	 1.1206644E+2	
 8.1802200E+6	-2.0115609E+3	 1.0818271E+2	
 8.1803000E+6	-2.0110648E+3	 1.1095098E+2	
 8.1803800E+6	-2.0105687E+3	 1.1652011E+2	
 8.1804600E+6	-2.0100727E+3	 1.1579547E+2	
 8.1805400E+6	-2.0095766E+3	 1.1757043E+2	
 8.1806200E+6	-2.0090805E+3	 1.1029148E+2	
 8.1807000E+6	-2.0085844E+3	 1.1056831E+2	
 8.1807800E+6	-2.0080883E+3	 1.1454161E+2	
 8.1808600E+6	-2.0075922E+3	 1.1533952E+2	
 8.1809400E+6	-2.0070961E+3	 1.1669109E+2	
 8.1810200E+6	-2.0066000E+3	 1.0932259E+2	
 8.1811000E+6	-2.0061039E+3	 1.0886663E+2	
 8.1811800E+6	-2.0056078E+3	 1.1542908E+2	
 8.1812600E+6	-2.0051117E+3	 1.1565706E+2	
 8.1813400E+6	-2.0046156E+3	 1.1691093E+2	
 8.1814200E+6	-2.0041195E+3	 1.1271780E+2	
 8.1815000E+6	-2.0036234E+3	 1.1042175E+2	
 8.1815800E+6	-2.0031273E+3	 1.1013678E+2	
 8.1816600E+6	-2.0026312E+3	 1.1402052E+2	
 8.1817400E+6	-2.0021352E+3	 1.1855561E+2	
 8.1818200E+6	-2.0016391E+3	 1.1260381E+2	
 8.1819000E+6	-2.0011430E+3	 1.1003909E+2	
 8.1819800E+6	-2.0006469E+3	 1.0863866E+2	
 8.1820600E+6	-2.0001508E+3	 1.1192802E+2	
 8.1821400E+6	-1.9996547E+3	 1.1709005E+2	
 8.1822200E+6	-1.9991586E+3	 1.1601531E+2	
 8.1823000E+6	-1.9986625E+3	 1.1335287E+2	
 8.1823800E+6	-1.9981664E+3	 1.1062530E+2	
 8.1824600E+6	-1.9976703E+3	 1.0771047E+2	
 8.1825400E+6	-1.9971742E+3	 1.1278293E+2	
 8.1826200E+6	-1.9966781E+3	 1.1585247E+2	
 8.1827000E+6	-1.9961820E+3	 1.1612115E+2	
 8.1827800E+6	-1.9956859E+3	 1.1112197E+2	
 8.1828600E+6	-1.9951898E+3	 1.0806058E+2	
 8.1829400E+6	-1.9946937E+3	 1.1490799E+2	
 8.1830200E+6	-1.9941977E+3	 1.1705748E+2	
 8.1831000E+6	-1.9937016E+3	 1.1534766E+2	
 8.1831800E+6	-1.9932055E+3	 1.1050317E+2	
 8.1832600E+6	-1.9927094E+3	 1.0798730E+2	
 8.1833400E+6	-1.9922133E+3	 1.1447647E+2	
 8.1834200E+6	-1.9917172E+3	 1.1655268E+2	
 8.1835000E+6	-1.9912211E+3	 1.1888129E+2	
 8.1835800E+6	-1.9907250E+3	 1.1367041E+2	
 8.1836600E+6	-1.9902289E+3	 1.0793845E+2	
 8.1837400E+6	-1.9897328E+3	 1.1440319E+2	
 8.1838200E+6	-1.9892367E+3	 1.1533138E+2	
 8.1839000E+6	-1.9887406E+3	 1.1769256E+2	
 8.1839800E+6	-1.9882445E+3	 1.1521739E+2	
 8.1840600E+6	-1.9877484E+3	 1.0880964E+2	
 8.1841400E+6	-1.9872523E+3	 1.0889921E+2	
 8.1842200E+6	-1.9867562E+3	 1.1243283E+2	
 8.1843000E+6	-1.9862602E+3	 1.1786354E+2	
 8.1843800E+6	-1.9857641E+3	 1.1744830E+2	
 8.1844600E+6	-1.9852680E+3	 1.1095098E+2	
 8.1845400E+6	-1.9847719E+3	 1.0891549E+2	
 8.1846200E+6	-1.9842758E+3	 1.0841882E+2	
 8.1847000E+6	-1.9837797E+3	 1.1395538E+2	
 8.1847800E+6	-1.9832836E+3	 1.1683765E+2	
 8.1848600E+6	-1.9827875E+3	 1.1367041E+2	
 8.1849400E+6	-1.9822914E+3	 1.1089399E+2	
 8.1850200E+6	-1.9817953E+3	 1.1001465E+2	
 8.1851000E+6	-1.9812992E+3	 1.1503012E+2	
 8.1851800E+6	-1.9808031E+3	 1.1776584E+2	
 8.1852600E+6	-1.9803070E+3	 1.1298648E+2	
 8.1853400E+6	-1.9798109E+3	 1.1075558E+2	
 8.1854200E+6	-1.9793148E+3	 1.0817456E+2	
 8.1855000E+6	-1.9788187E+3	 1.1194431E+2	
 8.1855800E+6	-1.9783227E+3	 1.1516040E+2	
 8.1856600E+6	-1.9778266E+3	 1.1679694E+2	
 8.1857400E+6	-1.9773305E+3	 1.1465559E+2	
 8.1858200E+6	-1.9768344E+3	 1.0753135E+2	
 8.1859000E+6	-1.9763383E+3	 1.1063345E+2	
 8.1859800E+6	-1.9758422E+3	 1.1491614E+2	
 8.1860600E+6	-1.9753461E+3	 1.1635727E+2	
 8.1861400E+6	-1.9748500E+3	 1.1608044E+2	
 8.1862200E+6	-1.9743539E+3	 1.1052760E+2	
 8.1863000E+6	-1.9738578E+3	 1.1024264E+2	
 8.1863800E+6	-1.9733617E+3	 1.1156163E+2	
 8.1864600E+6	-1.9728656E+3	 1.1494870E+2	
 8.1865400E+6	-1.9723695E+3	 1.1718775E+2	
 8.1866200E+6	-1.9718734E+3	 1.1395538E+2	
 8.1867000E+6	-1.9713773E+3	 1.1335287E+2	
 8.1867800E+6	-1.9708812E+3	 1.0885850E+2	
 8.1868600E+6	-1.9703852E+3	 1.1312490E+2	
 8.1869400E+6	-1.9698891E+3	 1.1818922E+2	
 8.1870200E+6	-1.9693930E+3	 1.1412636E+2	
 8.1871000E+6	-1.9688969E+3	 1.1131737E+2	
 8.1871800E+6	-1.9684008E+3	 1.1024264E+2	
 8.1872600E+6	-1.9679047E+3	 1.1318189E+2	
 8.1873400E+6	-1.9674086E+3	 1.1832763E+2	
 8.1874200E+6	-1.9669125E+3	 1.1378440E+2	
 8.1875000E+6	-1.9664164E+3	 1.1204201E+2	
 8.1875800E+6	-1.9659203E+3	 1.0846768E+2	
 8.1876600E+6	-1.9654242E+3	 1.1029148E+2	
 8.1877400E+6	-1.9649281E+3	 1.1684579E+2	
 8.1878200E+6	-1.9644320E+3	 1.1399609E+2	
 8.1879000E+6	-1.9639359E+3	 1.1252239E+2	
 8.1879800E+6	-1.9634398E+3	 1.0850024E+2	
 8.1880600E+6	-1.9629437E+3	 1.1024264E+2	
 8.1881400E+6	-1.9624477E+3	 1.1575476E+2	
 8.1882200E+6	-1.9619516E+3	 1.1634913E+2	
 8.1883000E+6	-1.9614555E+3	 1.1685393E+2	
 8.1883800E+6	-1.9609594E+3	 1.1090213E+2	
 8.1884600E+6	-1.9604633E+3	 1.0866308E+2	
 8.1885400E+6	-1.9599672E+3	 1.1137437E+2	
 8.1886200E+6	-1.9594711E+3	 1.1447647E+2	
 8.1887000E+6	-1.9589750E+3	 1.1885686E+2	
 8.1887800E+6	-1.9584789E+3	 1.1443576E+2	
 8.1888600E+6	-1.9579828E+3	 1.0998209E+2	
 8.1889400E+6	-1.9574867E+3	 1.1047875E+2	
 8.1890200E+6	-1.9569906E+3	 1.1391467E+2	
 8.1891000E+6	-1.9564945E+3	 1.1710633E+2	
 8.1891800E+6	-1.9559984E+3	 1.1424849E+2	
 8.1892600E+6	-1.9555023E+3	 1.1060902E+2	
 8.1893400E+6	-1.9550062E+3	 1.1067416E+2	
 8.1894200E+6	-1.9545102E+3	 1.1209901E+2	
 8.1895000E+6	-1.9540141E+3	 1.1737502E+2	
 8.1895800E+6	-1.9535180E+3	 1.1570591E+2	
 8.1896600E+6	-1.9530219E+3	 1.1616186E+2	
 8.1897400E+6	-1.9525258E+3	 1.1072301E+2	
 8.1898200E+6	-1.9520297E+3	 1.0855724E+2	
 8.1899000E+6	-1.9515336E+3	 1.1632470E+2	
 8.1899800E+6	-1.9510375E+3	 1.1638984E+2	
 8.1900600E+6	-1.9505414E+3	 1.1599088E+2	
 8.1901400E+6	-1.9500453E+3	 1.1362156E+2	
 8.1902200E+6	-1.9495492E+3	 1.0789774E+2	
 8.1903000E+6	-1.9490531E+3	 1.1069044E+2	
 8.1903800E+6	-1.9485570E+3	 1.1404494E+2	
 8.1904600E+6	-1.9480609E+3	 1.1735059E+2	
 8.1905400E+6	-1.9475648E+3	 1.1531509E+2	
 8.1906200E+6	-1.9470687E+3	 1.1213972E+2	
 8.1907000E+6	-1.9465727E+3	 1.1109754E+2	
 8.1907800E+6	-1.9460766E+3	 1.0818271E+2	
 8.1908600E+6	-1.9455805E+3	 1.1539651E+2	
 8.1909400E+6	-1.9450844E+3	 1.1636541E+2	
 8.1910200E+6	-1.9445883E+3	 1.1227813E+2	
 8.1911000E+6	-1.9440922E+3	 1.1042175E+2	
 8.1911800E+6	-1.9435961E+3	 1.0909461E+2	
 8.1912600E+6	-1.9431000E+3	 1.1622700E+2	
 8.1913400E+6	-1.9426039E+3	 1.1785540E+2	
 8.1914200E+6	-1.9421078E+3	 1.1253867E+2	
 8.1915000E+6	-1.9416117E+3	 1.0969712E+2	
 8.1915800E+6	-1.9411156E+3	 1.0744993E+2	
 8.1916600E+6	-1.9406195E+3	 1.1217228E+2	
 8.1917400E+6	-1.9401234E+3	 1.1480215E+2	
 8.1918200E+6	-1.9396273E+3	 1.1653639E+2	
 8.1919000E+6	-1.9391312E+3	 1.1464745E+2	
 8.1919800E+6	-1.9386352E+3	 1.0757206E+2	
 8.1920600E+6	-1.9381391E+3	 1.1092656E+2	
 8.1921400E+6	-1.9376430E+3	 1.1391467E+2	
 8.1922200E+6	-1.9371469E+3	 1.1603159E+2	
 8.1923000E+6	-1.9366508E+3	 1.1765185E+2	
 8.1923800E+6	-1.9361547E+3	 1.1181404E+2	
 8.1924600E+6	-1.9356586E+3	 1.0964012E+2	
 8.1925400E+6	-1.9351625E+3	 1.0960755E+2	
 8.1926200E+6	-1.9346664E+3	 1.1410194E+2	
 8.1927000E+6	-1.9341703E+3	 1.1890572E+2	
 8.1927800E+6	-1.9336742E+3	 1.1499756E+2	
 8.1928600E+6	-1.9331781E+3	 1.1531509E+2	
 8.1929400E+6	-1.9326820E+3	 1.0959941E+2	
 8.1930200E+6	-1.9321859E+3	 1.1078814E+2	
 8.1931000E+6	-1.9316898E+3	 1.1662596E+2	
 8.1931800E+6	-1.9311937E+3	 1.1540466E+2	
 8.1932600E+6	-1.9306977E+3	 1.1555121E+2	
 8.1933400E+6	-1.9302016E+3	 1.1025077E+2	
 8.1934200E+6	-1.9297055E+3	 1.0953428E+2	
 8.1935000E+6	-1.9292094E+3	 1.1349943E+2	
 8.1935800E+6	-1.9287133E+3	 1.1516854E+2	
 8.1936600E+6	-1.9282172E+3	 1.1837649E+2	
 8.1937400E+6	-1.9277211E+3	 1.1497313E+2	
 8.1938200E+6	-1.9272250E+3	 1.1172447E+2	
 8.1939000E+6	-1.9267289E+3	 1.1053574E+2	
 8.1939800E+6	-1.9262328E+3	 1.1174076E+2	
 8.1940600E+6	-1.9257367E+3	 1.1700049E+2	
 8.1941400E+6	-1.9252406E+3	 1.1628399E+2	
