Programme...:	MICH
Date........:	   202024-02-
Heure.......:	     3 13:15:
Colonnes....:	            3
Lignes......:	         1065
Décalage....:	           17
Commentaires:	

P.abs.i.(mp):	 1.5168300E+5	P.cal.i.(µm):	-2.6392187E+1	V_min___(mV):	 3.7616023E+5	
P.abs.f.(mp):	 1.5274700E+5	P.cal.f.(µm):	 7.9176562E+1	V_max___(mV):	 2.3937470E+5	
Nbre_de_pts_:	 1.0650000E+3	Délai___(ms):	 5.0000000E+1	Calibration_:	 1.0000000E+0	
Source......:	jnterferogrammeTg_filtre.txt	
Filtre......:	10nm 632nm	
Détecteur...:	Si-PIN	
Éch._du_pico:	20nA	
Temps___(ms):	Pos.cal.(µm):	Tension_(mV):	
 1.2491940E+6	-2.6392187E+1	 3.6394724E+2	
 1.2492440E+6	-2.6292969E+1	 3.6638984E+2	
 1.2492940E+6	-2.6193750E+1	 3.6394724E+2	
 1.2493440E+6	-2.6094531E+1	 3.6394724E+2	
 1.2493940E+6	-2.5995312E+1	 3.6394724E+2	
 1.2494440E+6	-2.5896094E+1	 3.6638984E+2	
 1.2494940E+6	-2.5796875E+1	 3.6394724E+2	
 1.2673940E+6	 9.7234375E+0	 3.6883244E+2	
 1.2674440E+6	 9.8226562E+0	 3.6394724E+2	
 1.2674940E+6	 9.9218750E+0	 3.5173425E+2	
 1.2675440E+6	 1.0021094E+1	 3.2486567E+2	
 1.2675940E+6	 1.0120312E+1	 3.1509528E+2	
 1.2676440E+6	 1.0219531E+1	 2.9555446E+2	
 1.2676940E+6	 1.0318750E+1	 2.8578407E+2	
 1.2677440E+6	 1.0417969E+1	 2.8578407E+2	
 1.2677940E+6	 1.0517187E+1	 2.6624328E+2	
 1.2678440E+6	 1.0616406E+1	 2.6380068E+2	
 1.2678940E+6	 1.0715625E+1	 2.5891548E+2	
 1.2679440E+6	 1.0814844E+1	 2.5403029E+2	
 1.2679940E+6	 1.0914062E+1	 2.5158769E+2	
 1.2680440E+6	 1.1013281E+1	 2.5403029E+2	
 1.2680940E+6	 1.1112500E+1	 2.6135808E+2	
 1.2681440E+6	 1.1211719E+1	 2.7112848E+2	
 1.2681940E+6	 1.1310937E+1	 2.8089887E+2	
 1.2682440E+6	 1.1410156E+1	 2.8334147E+2	
 1.2682940E+6	 1.1509375E+1	 3.3219346E+2	
 1.2683440E+6	 1.1608594E+1	 3.2975087E+2	
 1.2683940E+6	 1.1707812E+1	 3.3463606E+2	
 1.2684440E+6	 1.1807031E+1	 3.4440646E+2	
 1.2684940E+6	 1.1906250E+1	 3.5661945E+2	
 1.2685440E+6	 1.2005469E+1	 3.5906205E+2	
 1.2685940E+6	 1.2104687E+1	 3.6883244E+2	
 1.2686440E+6	 1.2203906E+1	 3.7127504E+2	
 1.2686940E+6	 1.2303125E+1	 3.7371764E+2	
 1.2687440E+6	 1.2402344E+1	 3.7371764E+2	
 1.2687940E+6	 1.2501562E+1	 3.6883244E+2	
 1.2688440E+6	 1.2600781E+1	 3.6638984E+2	
 1.2688940E+6	 1.2700000E+1	 3.5661945E+2	
 1.2689440E+6	 1.2799219E+1	 3.4196386E+2	
 1.2689940E+6	 1.2898437E+1	 3.3463606E+2	
 1.2690440E+6	 1.2997656E+1	 3.1021005E+2	
 1.2690940E+6	 1.3096875E+1	 2.9799706E+2	
 1.2691440E+6	 1.3196094E+1	 2.8822666E+2	
 1.2691940E+6	 1.3295312E+1	 2.7112848E+2	
 1.2692440E+6	 1.3394531E+1	 2.6135808E+2	
 1.2692940E+6	 1.3493750E+1	 2.6135808E+2	
 1.2693440E+6	 1.3592969E+1	 2.5158769E+2	
 1.2693940E+6	 1.3692187E+1	 2.5158769E+2	
 1.2694440E+6	 1.3791406E+1	 2.5403029E+2	
 1.2694940E+6	 1.3890625E+1	 2.5403029E+2	
 1.2695440E+6	 1.3989844E+1	 2.5647289E+2	
 1.2695940E+6	 1.4089062E+1	 2.6135808E+2	
 1.2696440E+6	 1.4188281E+1	 2.6624328E+2	
 1.2696940E+6	 1.4287500E+1	 2.7601367E+2	
 1.2697440E+6	 1.4386719E+1	 2.8578407E+2	
 1.2697940E+6	 1.4485937E+1	 2.9066926E+2	
 1.2698440E+6	 1.4585156E+1	 3.0043966E+2	
 1.2698940E+6	 1.4684375E+1	 3.1021005E+2	
 1.2699440E+6	 1.4783594E+1	 3.1753787E+2	
 1.2699940E+6	 1.4882812E+1	 3.2730827E+2	
 1.2700440E+6	 1.4982031E+1	 3.3463606E+2	
 1.2700940E+6	 1.5081250E+1	 3.4196386E+2	
 1.2701440E+6	 1.5180469E+1	 3.5906205E+2	
 1.2701940E+6	 1.5279687E+1	 3.6394724E+2	
 1.2702440E+6	 1.5378906E+1	 3.6638984E+2	
 1.2702940E+6	 1.5478125E+1	 3.7371764E+2	
 1.2703440E+6	 1.5577344E+1	 3.7371764E+2	
 1.2703940E+6	 1.5676562E+1	 3.7371764E+2	
 1.2704440E+6	 1.5775781E+1	 3.6883244E+2	
 1.2704940E+6	 1.5875000E+1	 3.5906205E+2	
 1.2705440E+6	 1.5974219E+1	 3.4929165E+2	
 1.2705940E+6	 1.6073438E+1	 3.3463606E+2	
 1.2706440E+6	 1.6172656E+1	 3.1998047E+2	
 1.2706940E+6	 1.6271875E+1	 3.0532485E+2	
 1.2707440E+6	 1.6371094E+1	 2.8334147E+2	
 1.2707940E+6	 1.6470312E+1	 2.7112848E+2	
 1.2708440E+6	 1.6569531E+1	 2.6135808E+2	
 1.2708940E+6	 1.6668750E+1	 2.5891548E+2	
 1.2709440E+6	 1.6767969E+1	 2.5403029E+2	
 1.2709940E+6	 1.6867187E+1	 2.4914509E+2	
 1.2710440E+6	 1.6966406E+1	 2.4914509E+2	
 1.2710940E+6	 1.7065625E+1	 2.5158769E+2	
 1.2711440E+6	 1.7164844E+1	 2.5403029E+2	
 1.2711940E+6	 1.7264062E+1	 2.5891548E+2	
 1.2712440E+6	 1.7363281E+1	 2.6135808E+2	
 1.2712940E+6	 1.7462500E+1	 2.7601367E+2	
 1.2713440E+6	 1.7561719E+1	 2.7845627E+2	
 1.2713940E+6	 1.7660937E+1	 2.8822666E+2	
 1.2714440E+6	 1.7760156E+1	 2.9555446E+2	
 1.2714940E+6	 1.7859375E+1	 3.0532485E+2	
 1.2715440E+6	 1.7958594E+1	 3.1509528E+2	
 1.2715940E+6	 1.8057813E+1	 3.3219346E+2	
 1.2716440E+6	 1.8157031E+1	 3.3463606E+2	
 1.2716940E+6	 1.8256250E+1	 3.4196386E+2	
 1.2717440E+6	 1.8355469E+1	 3.5417685E+2	
 1.2717940E+6	 1.8454687E+1	 3.6394724E+2	
 1.2718440E+6	 1.8553906E+1	 3.6638984E+2	
 1.2718940E+6	 1.8653125E+1	 3.7127504E+2	
 1.2719440E+6	 1.8752344E+1	 3.7371764E+2	
 1.2719940E+6	 1.8851562E+1	 3.7371764E+2	
 1.2720440E+6	 1.8950781E+1	 3.7371764E+2	
 1.2720940E+6	 1.9050000E+1	 3.6883244E+2	
 1.2721440E+6	 1.9149219E+1	 3.6394724E+2	
 1.2721940E+6	 1.9248437E+1	 3.6150464E+2	
 1.2722440E+6	 1.9347656E+1	 3.4196386E+2	
 1.2722940E+6	 1.9446875E+1	 3.3463606E+2	
 1.2723440E+6	 1.9546094E+1	 3.2975087E+2	
 1.2723940E+6	 1.9645312E+1	 3.1021005E+2	
 1.2724440E+6	 1.9744531E+1	 3.0288225E+2	
 1.2724940E+6	 1.9843750E+1	 2.9311186E+2	
 1.2725440E+6	 1.9942969E+1	 2.7357107E+2	
 1.2725940E+6	 2.0042187E+1	 2.6868588E+2	
 1.2726440E+6	 2.0141406E+1	 2.6380068E+2	
 1.2726940E+6	 2.0240625E+1	 2.5647289E+2	
 1.2727440E+6	 2.0339844E+1	 2.5158769E+2	
 1.2727940E+6	 2.0439062E+1	 2.4914509E+2	
 1.2728440E+6	 2.0538281E+1	 2.4914509E+2	
 1.2728940E+6	 2.0637500E+1	 2.5158769E+2	
 1.2729440E+6	 2.0736719E+1	 2.5403029E+2	
 1.2729940E+6	 2.0835937E+1	 2.5647289E+2	
 1.2730440E+6	 2.0935156E+1	 2.6135808E+2	
 1.2730940E+6	 2.1034375E+1	 2.6624328E+2	
 1.2731440E+6	 2.1133594E+1	 2.7112848E+2	
 1.2731940E+6	 2.1232812E+1	 2.7601367E+2	
 1.2732440E+6	 2.1332031E+1	 2.8089887E+2	
 1.2732940E+6	 2.1431250E+1	 2.9555446E+2	
 1.2733440E+6	 2.1530469E+1	 3.0532485E+2	
 1.2733940E+6	 2.1629687E+1	 3.0776745E+2	
 1.2734440E+6	 2.1728906E+1	 3.1753787E+2	
 1.2734940E+6	 2.1828125E+1	 3.2730827E+2	
 1.2735440E+6	 2.1927344E+1	 3.3707866E+2	
 1.2735940E+6	 2.2026562E+1	 3.4684905E+2	
 1.2736440E+6	 2.2125781E+1	 3.5906205E+2	
 1.2736940E+6	 2.2225000E+1	 3.6638984E+2	
 1.2737440E+6	 2.2324219E+1	 3.6883244E+2	
 1.2737940E+6	 2.2423437E+1	 3.7127504E+2	
 1.2738440E+6	 2.2522656E+1	 3.6883244E+2	
 1.2738940E+6	 2.2621875E+1	 3.6638984E+2	
 1.2739440E+6	 2.2721094E+1	 3.4684905E+2	
 1.2739940E+6	 2.2820312E+1	 3.3463606E+2	
 1.2740440E+6	 2.2919531E+1	 3.1509528E+2	
 1.2740940E+6	 2.3018750E+1	 3.0043966E+2	
 1.2741440E+6	 2.3117969E+1	 2.9555446E+2	
 1.2741940E+6	 2.3217187E+1	 2.7845627E+2	
 1.2742440E+6	 2.3316406E+1	 2.7112848E+2	
 1.2742940E+6	 2.3415625E+1	 2.6380068E+2	
 1.2743440E+6	 2.3514844E+1	 2.5403029E+2	
 1.2743940E+6	 2.3614062E+1	 2.4914509E+2	
 1.2744440E+6	 2.3713281E+1	 2.4670249E+2	
 1.2744940E+6	 2.3812500E+1	 2.4914509E+2	
 1.2745440E+6	 2.3911719E+1	 2.4914509E+2	
 1.2745940E+6	 2.4010937E+1	 2.5891548E+2	
 1.2746440E+6	 2.4110156E+1	 2.6135808E+2	
 1.2746940E+6	 2.4209375E+1	 3.0532485E+2	
 1.2747440E+6	 2.4308594E+1	 3.0776745E+2	
 1.2747940E+6	 2.4407812E+1	 3.1753787E+2	
 1.2748440E+6	 2.4507031E+1	 3.1998047E+2	
 1.2748940E+6	 2.4606250E+1	 3.3219346E+2	
 1.2749440E+6	 2.4705469E+1	 3.4684905E+2	
 1.2749940E+6	 2.4804687E+1	 3.5661945E+2	
 1.2750440E+6	 2.4903906E+1	 3.6150464E+2	
 1.2750940E+6	 2.5003125E+1	 3.6638984E+2	
 1.2751440E+6	 2.5102344E+1	 3.6883244E+2	
 1.2751940E+6	 2.5201562E+1	 3.6883244E+2	
 1.2752440E+6	 2.5300781E+1	 3.6638984E+2	
 1.2752940E+6	 2.5400000E+1	 3.6394724E+2	
 1.2753440E+6	 2.5499219E+1	 3.5906205E+2	
 1.2753940E+6	 2.5598437E+1	 3.5173425E+2	
 1.2754440E+6	 2.5697656E+1	 3.3463606E+2	
 1.2754940E+6	 2.5796875E+1	 3.2242307E+2	
 1.2755440E+6	 2.5896094E+1	 3.0288225E+2	
 1.2755940E+6	 2.5995312E+1	 2.8578407E+2	
 1.2756440E+6	 2.6094531E+1	 2.7845627E+2	
 1.2756940E+6	 2.6193750E+1	 2.6380068E+2	
 1.2757440E+6	 2.6292969E+1	 2.5403029E+2	
 1.2757940E+6	 2.6392187E+1	 2.4670249E+2	
 1.2758440E+6	 2.6491406E+1	 2.4181730E+2	
 1.2758940E+6	 2.6590625E+1	 2.3937470E+2	
 1.2759440E+6	 2.6689844E+1	 2.3937470E+2	
 1.2759940E+6	 2.6789062E+1	 2.3937470E+2	
 1.2760440E+6	 2.6888281E+1	 2.4425989E+2	
 1.2760940E+6	 2.6987500E+1	 2.4670249E+2	
 1.2761440E+6	 2.7086719E+1	 2.5158769E+2	
 1.2761940E+6	 2.7185937E+1	 2.6135808E+2	
 1.2762440E+6	 2.7285156E+1	 2.6380068E+2	
 1.2762940E+6	 2.7384375E+1	 2.7357107E+2	
 1.2763440E+6	 2.7483594E+1	 2.8334147E+2	
 1.2763940E+6	 2.7582812E+1	 2.9066926E+2	
 1.2764440E+6	 2.7682031E+1	 3.0288225E+2	
 1.2764940E+6	 2.7781250E+1	 3.1509528E+2	
 1.2765440E+6	 2.7880469E+1	 3.2975087E+2	
 1.2765940E+6	 2.7979687E+1	 3.3952126E+2	
 1.2766440E+6	 2.8078906E+1	 3.4929165E+2	
 1.2766940E+6	 2.8178125E+1	 3.5661945E+2	
 1.2767440E+6	 2.8277344E+1	 3.6150464E+2	
 1.2767940E+6	 2.8376562E+1	 3.6394724E+2	
 1.2768440E+6	 2.8475781E+1	 3.6394724E+2	
 1.2768940E+6	 2.8575000E+1	 3.6394724E+2	
 1.2769440E+6	 2.8674219E+1	 3.5661945E+2	
 1.2769940E+6	 2.8773437E+1	 3.4929165E+2	
 1.2770440E+6	 2.8872656E+1	 3.3707866E+2	
 1.2770940E+6	 2.8971875E+1	 3.1998047E+2	
 1.2771440E+6	 2.9071094E+1	 2.9799706E+2	
 1.2771940E+6	 2.9170312E+1	 2.8578407E+2	
 1.2772440E+6	 2.9269531E+1	 2.6868588E+2	
 1.2772940E+6	 2.9368750E+1	 2.5891548E+2	
 1.2773440E+6	 2.9467969E+1	 2.5403029E+2	
 1.2773940E+6	 2.9567187E+1	 2.4914509E+2	
 1.2774440E+6	 2.9666406E+1	 2.4670249E+2	
 1.2774940E+6	 2.9765625E+1	 2.4425989E+2	
 1.2775440E+6	 2.9864844E+1	 2.4425989E+2	
 1.2775940E+6	 2.9964062E+1	 2.4670249E+2	
 1.2776440E+6	 3.0063281E+1	 2.5158769E+2	
 1.2776940E+6	 3.0162500E+1	 2.6135808E+2	
 1.2777440E+6	 3.0261719E+1	 2.6868588E+2	
 1.2777940E+6	 3.0360937E+1	 2.7112848E+2	
 1.2778440E+6	 3.0460156E+1	 2.7845627E+2	
 1.2778940E+6	 3.0559375E+1	 3.0043966E+2	
 1.2779440E+6	 3.0658594E+1	 3.0288225E+2	
 1.2779940E+6	 3.0757812E+1	 3.1509528E+2	
 1.2780440E+6	 3.0857031E+1	 3.2486567E+2	
 1.2780940E+6	 3.0956250E+1	 3.3463606E+2	
 1.2781440E+6	 3.1055469E+1	 3.4684905E+2	
 1.2781940E+6	 3.1154687E+1	 3.5906205E+2	
 1.2782440E+6	 3.1253906E+1	 3.6150464E+2	
 1.2782940E+6	 3.1353125E+1	 3.6883244E+2	
 1.2783440E+6	 3.1452344E+1	 3.6883244E+2	
 1.2783940E+6	 3.1551562E+1	 3.7616023E+2	
 1.2784440E+6	 3.1650781E+1	 3.7616023E+2	
 1.2784940E+6	 3.1750000E+1	 3.7616023E+2	
 1.2785440E+6	 3.1849219E+1	 3.7127504E+2	
 1.2785940E+6	 3.1948437E+1	 3.6883244E+2	
 1.2786440E+6	 3.2047656E+1	 3.6394724E+2	
 1.2786940E+6	 3.2146875E+1	 3.2975087E+2	
 1.2787440E+6	 3.2246094E+1	 3.2975087E+2	
 1.2787940E+6	 3.2345312E+1	 3.1265268E+2	
 1.2788440E+6	 3.2444531E+1	 2.9555446E+2	
 1.2788940E+6	 3.2543750E+1	 2.9799706E+2	
 1.2789440E+6	 3.2642969E+1	 2.9799706E+2	
 1.2789940E+6	 3.2742187E+1	 2.8578407E+2	
 1.2790440E+6	 3.2841406E+1	 2.6380068E+2	
 1.2790940E+6	 3.2940625E+1	 2.5891548E+2	
 1.2791440E+6	 3.3039844E+1	 2.5891548E+2	
 1.2791940E+6	 3.3139063E+1	 2.5891548E+2	
 1.2792440E+6	 3.3238281E+1	 2.5403029E+2	
 1.2792940E+6	 3.3337500E+1	 2.5158769E+2	
 1.2793440E+6	 3.3436719E+1	 2.5647289E+2	
 1.2793940E+6	 3.3535937E+1	 2.5891548E+2	
 1.2794440E+6	 3.3635156E+1	 2.6135808E+2	
 1.2794940E+6	 3.3734375E+1	 2.6624328E+2	
 1.2795440E+6	 3.3833594E+1	 2.7601367E+2	
 1.2795940E+6	 3.3932812E+1	 2.7112848E+2	
 1.2796440E+6	 3.4032031E+1	 2.8578407E+2	
 1.2796940E+6	 3.4131250E+1	 2.8822666E+2	
 1.2797440E+6	 3.4230469E+1	 3.0288225E+2	
 1.2797940E+6	 3.4329687E+1	 3.1753787E+2	
 1.2798440E+6	 3.4428906E+1	 3.2486567E+2	
 1.2798940E+6	 3.4528125E+1	 3.3463606E+2	
 1.2799440E+6	 3.4627344E+1	 3.4440646E+2	
 1.2799940E+6	 3.4726562E+1	 3.4929165E+2	
 1.2800440E+6	 3.4825781E+1	 3.5906205E+2	
 1.2800940E+6	 3.4925000E+1	 3.6638984E+2	
 1.2801440E+6	 3.5024219E+1	 3.6883244E+2	
 1.2801940E+6	 3.5123438E+1	 3.7371764E+2	
 1.2802440E+6	 3.5222656E+1	 3.7127504E+2	
 1.2802940E+6	 3.5321875E+1	 3.6394724E+2	
 1.2803440E+6	 3.5421094E+1	 3.4440646E+2	
 1.2803940E+6	 3.5520312E+1	 3.2975087E+2	
 1.2804440E+6	 3.5619531E+1	 3.1021005E+2	
 1.2804940E+6	 3.5718750E+1	 2.9311186E+2	
 1.2805440E+6	 3.5817969E+1	 2.8822666E+2	
 1.2805940E+6	 3.5917187E+1	 2.7601367E+2	
 1.2806440E+6	 3.6016406E+1	 2.6624328E+2	
 1.2806940E+6	 3.6115625E+1	 2.5891548E+2	
 1.2807440E+6	 3.6214844E+1	 2.5403029E+2	
 1.2807940E+6	 3.6314062E+1	 2.5158769E+2	
 1.2808440E+6	 3.6413281E+1	 2.5647289E+2	
 1.2808940E+6	 3.6512500E+1	 2.6380068E+2	
 1.2809440E+6	 3.6611719E+1	 2.7601367E+2	
 1.2809940E+6	 3.6710937E+1	 2.8822666E+2	
 1.2810440E+6	 3.6810156E+1	 2.8822666E+2	
 1.2810940E+6	 3.6909375E+1	 3.3463606E+2	
 1.2811440E+6	 3.7008594E+1	 3.3952126E+2	
 1.2811940E+6	 3.7107813E+1	 3.4440646E+2	
 1.2812440E+6	 3.7207031E+1	 3.5417685E+2	
 1.2812940E+6	 3.7306250E+1	 3.6150464E+2	
 1.2813440E+6	 3.7405469E+1	 3.6883244E+2	
 1.2813940E+6	 3.7504687E+1	 3.7616023E+2	
 1.2814440E+6	 3.7603906E+1	 3.7616023E+2	
 1.2814940E+6	 3.7703125E+1	 3.7371764E+2	
 1.2815440E+6	 3.7802344E+1	 3.6638984E+2	
 1.2815940E+6	 3.7901562E+1	 3.5661945E+2	
 1.2816440E+6	 3.8000781E+1	 3.5417685E+2	
 1.2816940E+6	 3.8100000E+1	 3.4196386E+2	
 1.2817440E+6	 3.8199219E+1	 3.2242307E+2	
 1.2817940E+6	 3.8298437E+1	 3.1509528E+2	
 1.2818440E+6	 3.8397656E+1	 2.9066926E+2	
 1.2818940E+6	 3.8496875E+1	 2.7601367E+2	
 1.2819440E+6	 3.8596094E+1	 2.6624328E+2	
 1.2819940E+6	 3.8695312E+1	 2.6135808E+2	
 1.2820440E+6	 3.8794531E+1	 2.5647289E+2	
 1.2820940E+6	 3.8893750E+1	 2.5403029E+2	
 1.2821440E+6	 3.8992969E+1	 2.5158769E+2	
 1.2821940E+6	 3.9092187E+1	 2.5647289E+2	
 1.2822440E+6	 3.9191406E+1	 2.6380068E+2	
 1.2822940E+6	 3.9290625E+1	 2.6868588E+2	
 1.2823440E+6	 3.9389844E+1	 2.8089887E+2	
 1.2823940E+6	 3.9489062E+1	 2.8822666E+2	
 1.2824440E+6	 3.9588281E+1	 2.9799706E+2	
 1.2824940E+6	 3.9687500E+1	 3.1265268E+2	
 1.2825440E+6	 3.9786719E+1	 3.1998047E+2	
 1.2825940E+6	 3.9885937E+1	 3.2975087E+2	
 1.2826440E+6	 3.9985156E+1	 3.3952126E+2	
 1.2826940E+6	 4.0084375E+1	 3.4929165E+2	
 1.2827440E+6	 4.0183594E+1	 3.5417685E+2	
 1.2827940E+6	 4.0282812E+1	 3.6150464E+2	
 1.2828440E+6	 4.0382031E+1	 3.6394724E+2	
 1.2828940E+6	 4.0481250E+1	 3.6638984E+2	
 1.2829440E+6	 4.0580469E+1	 3.7371764E+2	
 1.2829940E+6	 4.0679687E+1	 3.7616023E+2	
 1.2830440E+6	 4.0778906E+1	 3.7371764E+2	
 1.2830940E+6	 4.0878125E+1	 3.7127504E+2	
 1.2831440E+6	 4.0977344E+1	 3.6638984E+2	
 1.2831940E+6	 4.1076562E+1	 3.5417685E+2	
 1.2832440E+6	 4.1175781E+1	 3.4196386E+2	
 1.2832940E+6	 4.1275000E+1	 3.2486567E+2	
 1.2833440E+6	 4.1374219E+1	 3.1021005E+2	
 1.2833940E+6	 4.1473437E+1	 2.9555446E+2	
 1.2834440E+6	 4.1572656E+1	 2.7845627E+2	
 1.2834940E+6	 4.1671875E+1	 2.6868588E+2	
 1.2835440E+6	 4.1771094E+1	 2.5647289E+2	
 1.2835940E+6	 4.1870312E+1	 2.5403029E+2	
 1.2836440E+6	 4.1969531E+1	 2.5403029E+2	
 1.2836940E+6	 4.2068750E+1	 2.5647289E+2	
 1.2837440E+6	 4.2167969E+1	 2.5647289E+2	
 1.2837940E+6	 4.2267187E+1	 2.6380068E+2	
 1.2838440E+6	 4.2366406E+1	 2.6868588E+2	
 1.2838940E+6	 4.2465625E+1	 2.7845627E+2	
 1.2839440E+6	 4.2564844E+1	 2.8822666E+2	
 1.2839940E+6	 4.2664062E+1	 2.9799706E+2	
 1.2840440E+6	 4.2763281E+1	 3.0776745E+2	
 1.2840940E+6	 4.2862500E+1	 3.2486567E+2	
 1.2841440E+6	 4.2961719E+1	 3.2975087E+2	
 1.2841940E+6	 4.3060937E+1	 3.3707866E+2	
 1.2842440E+6	 4.3160156E+1	 3.4684905E+2	
 1.2842940E+6	 4.3259375E+1	 3.6150464E+2	
 1.2843440E+6	 4.3358594E+1	 3.6394724E+2	
 1.2843940E+6	 4.3457812E+1	 3.6883244E+2	
 1.2844440E+6	 4.3557031E+1	 3.6883244E+2	
 1.2844940E+6	 4.3656250E+1	 3.7371764E+2	
 1.2845440E+6	 4.3755469E+1	 3.7371764E+2	
 1.2845940E+6	 4.3854687E+1	 3.7371764E+2	
 1.2846440E+6	 4.3953906E+1	 3.6883244E+2	
 1.2846940E+6	 4.4053125E+1	 3.6394724E+2	
 1.2847440E+6	 4.4152344E+1	 3.5661945E+2	
 1.2847940E+6	 4.4251562E+1	 3.5173425E+2	
 1.2848440E+6	 4.4350781E+1	 3.4684905E+2	
 1.2848940E+6	 4.4450000E+1	 3.3707866E+2	
 1.2849440E+6	 4.4549219E+1	 3.2730827E+2	
 1.2849940E+6	 4.4648437E+1	 3.1998047E+2	
 1.2850440E+6	 4.4747656E+1	 3.0043966E+2	
 1.2850940E+6	 4.4846875E+1	 2.8822666E+2	
 1.2851440E+6	 4.4946094E+1	 2.8089887E+2	
 1.2851940E+6	 4.5045312E+1	 2.6868588E+2	
 1.2852440E+6	 4.5144531E+1	 2.6135808E+2	
 1.2852940E+6	 4.5243750E+1	 2.5647289E+2	
 1.2853440E+6	 4.5342969E+1	 2.5647289E+2	
 1.2853940E+6	 4.5442187E+1	 2.5158769E+2	
 1.2854440E+6	 4.5541406E+1	 2.5647289E+2	
 1.2854940E+6	 4.5640625E+1	 2.5891548E+2	
 1.2855440E+6	 4.5739844E+1	 2.6624328E+2	
 1.2855940E+6	 4.5839062E+1	 2.7112848E+2	
 1.2856440E+6	 4.5938281E+1	 2.8822666E+2	
 1.2856940E+6	 4.6037500E+1	 3.0043966E+2	
 1.2857440E+6	 4.6136719E+1	 3.0288225E+2	
 1.2857940E+6	 4.6235937E+1	 3.1509528E+2	
 1.2858440E+6	 4.6335156E+1	 3.2242307E+2	
 1.2858940E+6	 4.6434375E+1	 3.2486567E+2	
 1.2859440E+6	 4.6533594E+1	 3.2730827E+2	
 1.2859940E+6	 4.6632812E+1	 3.3463606E+2	
 1.2860440E+6	 4.6732031E+1	 3.4196386E+2	
 1.2860940E+6	 4.6831250E+1	 3.4440646E+2	
 1.2861440E+6	 4.6930469E+1	 3.5661945E+2	
 1.2861940E+6	 4.7029687E+1	 3.6150464E+2	
 1.2862440E+6	 4.7128906E+1	 3.6150464E+2	
 1.2862940E+6	 4.7228125E+1	 3.7127504E+2	
 1.2863440E+6	 4.7327344E+1	 3.7127504E+2	
 1.2863940E+6	 4.7426562E+1	 3.7371764E+2	
 1.2864440E+6	 4.7525781E+1	 3.6883244E+2	
 1.2864940E+6	 4.7625000E+1	 3.6394724E+2	
 1.2865440E+6	 4.7724219E+1	 3.5661945E+2	
 1.2865940E+6	 4.7823437E+1	 3.3952126E+2	
 1.2866440E+6	 4.7922656E+1	 3.2486567E+2	
 1.2866940E+6	 4.8021875E+1	 3.0776745E+2	
 1.2867440E+6	 4.8121094E+1	 2.8578407E+2	
 1.2867940E+6	 4.8220312E+1	 2.7601367E+2	
 1.2868440E+6	 4.8319531E+1	 2.6380068E+2	
 1.2868940E+6	 4.8418750E+1	 2.5891548E+2	
 1.2869440E+6	 4.8517969E+1	 2.5647289E+2	
 1.2869940E+6	 4.8617187E+1	 2.5158769E+2	
 1.2870440E+6	 4.8716406E+1	 2.5158769E+2	
 1.2870940E+6	 4.8815625E+1	 2.5403029E+2	
 1.2871440E+6	 4.8914844E+1	 2.5891548E+2	
 1.2871940E+6	 4.9014062E+1	 2.6380068E+2	
 1.2872440E+6	 4.9113281E+1	 2.8089887E+2	
 1.2872940E+6	 4.9212500E+1	 2.9555446E+2	
 1.2873440E+6	 4.9311719E+1	 3.0288225E+2	
 1.2873940E+6	 4.9410937E+1	 3.1998047E+2	
 1.2874440E+6	 4.9510156E+1	 3.2730827E+2	
 1.2874940E+6	 4.9609375E+1	 3.6394724E+2	
 1.2875440E+6	 4.9708594E+1	 3.6638984E+2	
 1.2875940E+6	 4.9807812E+1	 3.6638984E+2	
 1.2876440E+6	 4.9907031E+1	 3.6638984E+2	
 1.2876940E+6	 5.0006250E+1	 3.6883244E+2	
 1.2877440E+6	 5.0105469E+1	 3.6883244E+2	
 1.2877940E+6	 5.0204687E+1	 3.6638984E+2	
 1.2878440E+6	 5.0303906E+1	 3.6394724E+2	
 1.2878940E+6	 5.0403125E+1	 3.5417685E+2	
 1.2879440E+6	 5.0502344E+1	 3.4684905E+2	
 1.2879940E+6	 5.0601562E+1	 3.2975087E+2	
 1.2880440E+6	 5.0700781E+1	 3.2242307E+2	
 1.2880940E+6	 5.0800000E+1	 3.1753787E+2	
 1.2881440E+6	 5.0899219E+1	 3.0043966E+2	
 1.2881940E+6	 5.0998437E+1	 2.8822666E+2	
 1.2882440E+6	 5.1097656E+1	 2.7112848E+2	
 1.2882940E+6	 5.1196875E+1	 2.6135808E+2	
 1.2883440E+6	 5.1296094E+1	 2.5647289E+2	
 1.2883940E+6	 5.1395312E+1	 2.5158769E+2	
 1.2884440E+6	 5.1494531E+1	 2.5158769E+2	
 1.2884940E+6	 5.1593750E+1	 2.5158769E+2	
 1.2885440E+6	 5.1692969E+1	 2.5891548E+2	
 1.2885940E+6	 5.1792187E+1	 2.6135808E+2	
 1.2886440E+6	 5.1891406E+1	 2.7112848E+2	
 1.2886940E+6	 5.1990625E+1	 2.8089887E+2	
 1.2887440E+6	 5.2089844E+1	 2.8822666E+2	
 1.2887940E+6	 5.2189062E+1	 3.0288225E+2	
 1.2888440E+6	 5.2288281E+1	 3.1753787E+2	
 1.2888940E+6	 5.2387500E+1	 3.2242307E+2	
 1.2889440E+6	 5.2486719E+1	 3.3219346E+2	
