3.503683777e+02;1.570653581e-07
3.503743896e+02;1.577550677e-07
3.503804016e+02;1.566682357e-07
3.503864441e+02;1.569597146e-07
3.503924255e+02;1.589026368e-07
3.503984375e+02;1.587196863e-07
3.504044800e+02;1.550675393e-07
3.504104919e+02;1.554765561e-07
3.504165039e+02;1.574927637e-07
3.504225159e+02;1.575344157e-07
3.504285278e+02;1.564212226e-07
3.504345703e+02;1.564559966e-07
3.504405518e+02;1.570184622e-07
3.504465637e+02;1.573068289e-07
3.504526062e+02;1.572201711e-07
3.504586182e+02;1.585713250e-07
3.504646301e+02;1.558133818e-07
3.504706421e+02;1.566220220e-07
3.504766541e+02;1.555785047e-07
3.504826965e+02;1.552984656e-07
3.504886780e+02;1.554653153e-07
3.504947205e+02;1.555604001e-07
3.505007324e+02;1.547914366e-07
3.505067749e+02;1.563253420e-07
3.505127563e+02;1.552802189e-07
3.505187988e+02;1.561634377e-07
3.505248108e+02;1.540475552e-07
3.505308533e+02;1.557908007e-07
3.505368347e+02;1.581960873e-07
3.505428772e+02;1.570543446e-07
3.505488892e+02;1.569860046e-07
3.505549316e+02;1.557350515e-07
3.505609131e+02;1.544821941e-07
3.505669556e+02;1.559082392e-07
3.505729675e+02;1.564108771e-07
3.505790100e+02;1.582166504e-07
3.505850220e+02;1.548345239e-07
3.505910339e+02;1.587119272e-07
3.505970764e+02;1.563542185e-07
3.506030884e+02;1.585107867e-07
3.506091309e+02;1.555742557e-07
3.506151123e+02;1.591567695e-07
3.506211548e+02;1.583648839e-07
3.506271667e+02;1.552282356e-07
3.506332092e+02;1.547653738e-07
3.506392212e+02;1.568891577e-07
3.506452332e+02;1.576820949e-07
3.506512756e+02;1.572749824e-07
3.506572876e+02;1.586509200e-07
3.506632996e+02;1.545924988e-07
3.506693420e+02;1.587112450e-07
3.506753540e+02;1.580561957e-07
3.506813965e+02;1.562500955e-07
3.506874084e+02;1.551321134e-07
3.506934509e+02;1.553007962e-07
3.506994629e+02;1.562647896e-07
3.507055054e+02;1.561814997e-07
3.507115173e+02;1.576983237e-07
3.507175293e+02;1.571748243e-07
3.507235718e+02;1.555037983e-07
3.507296143e+02;1.577030702e-07
3.507356262e+02;1.573505699e-07
3.507416382e+02;1.563817875e-07
3.507476807e+02;1.586034983e-07
3.507537231e+02;1.590748013e-07
3.507597046e+02;1.564360588e-07
3.507657471e+02;1.555086726e-07
3.507717896e+02;1.569442674e-07
3.507778320e+02;1.559970144e-07
3.507838440e+02;1.553851661e-07
3.507898560e+02;1.549422848e-07
3.507958984e+02;1.560293441e-07
3.508019409e+02;1.559671006e-07
3.508079529e+02;1.565929608e-07
3.508139648e+02;1.543962185e-07
3.508200073e+02;1.578056725e-07
3.508260498e+02;1.563078058e-07
3.508320618e+02;1.553755311e-07
3.508381042e+02;1.549658180e-07
3.508441467e+02;1.569585493e-07
3.508501587e+02;1.557882285e-07
3.508561707e+02;1.583914155e-07
3.508622131e+02;1.551831872e-07
3.508682556e+02;1.552677418e-07
3.508742981e+02;1.551510564e-07
3.508803101e+02;1.559419474e-07
3.508863525e+02;1.564742433e-07
3.508923950e+02;1.588513925e-07
3.508984070e+02;1.570362684e-07
3.509044495e+02;1.562927849e-07
3.509104614e+02;1.597530002e-07
3.509165039e+02;1.550713051e-07
3.509225464e+02;1.572766877e-07
3.509285583e+02;1.567959913e-07
3.509346008e+02;1.601184891e-07
3.509406433e+02;1.576967037e-07
3.509466858e+02;1.569551671e-07
3.509526978e+02;1.569796950e-07
3.509587402e+02;1.558874203e-07
3.509647827e+02;1.567679533e-07
3.509708252e+02;1.577128614e-07
3.509768372e+02;1.557372542e-07
3.509828796e+02;1.556331881e-07
3.509889221e+02;1.563985137e-07
3.509949646e+02;1.560910903e-07
3.510009766e+02;1.549459370e-07
3.510070190e+02;1.557675517e-07
3.510130615e+02;1.553941757e-07
3.510191040e+02;1.578008835e-07
3.510251160e+02;1.565531420e-07
3.510311584e+02;1.555274451e-07
3.510372009e+02;1.569369914e-07
3.510432434e+02;1.546466706e-07
3.510492859e+02;1.579631999e-07
3.510553284e+02;1.567681096e-07
3.510613708e+02;1.553614908e-07
3.510674133e+02;1.537818832e-07
3.510734253e+02;1.557882996e-07
3.510794678e+02;1.552622280e-07
3.510855103e+02;1.558974247e-07
3.510915527e+02;1.568574390e-07
3.510975647e+02;1.567261450e-07
3.511036072e+02;1.567833579e-07
3.511096802e+02;1.573008745e-07
3.511157227e+02;1.564455374e-07
3.511217651e+02;1.562771104e-07
3.511277771e+02;1.555408460e-07
3.511338196e+02;1.569557924e-07
3.511398621e+02;1.569942469e-07
3.511459045e+02;1.565408354e-07
3.511519470e+02;1.579376061e-07
3.511579895e+02;1.588085325e-07
3.511640320e+02;1.556753375e-07
3.511700745e+02;1.565823737e-07
3.511761169e+02;1.564996666e-07
3.511821594e+02;1.538257379e-07
3.511882019e+02;1.552479745e-07
3.511942444e+02;1.559921969e-07
3.512002869e+02;1.580712023e-07
3.512063293e+02;1.534919249e-07
3.512123718e+02;1.578766700e-07
3.512184143e+02;1.548910404e-07
3.512244568e+02;1.581796738e-07
3.512304993e+02;1.546355293e-07
3.512365417e+02;1.569280386e-07
3.512425842e+02;1.539467291e-07
3.512486267e+02;1.544932360e-07
3.512546692e+02;1.553642051e-07
3.512607117e+02;1.581242373e-07
3.512667847e+02;1.538982843e-07
3.512727966e+02;1.574870225e-07
3.512788391e+02;1.557026650e-07
3.512849121e+02;1.557593947e-07
3.512909546e+02;1.575598958e-07
3.512969971e+02;1.555997926e-07
3.513030396e+02;1.549476423e-07
3.513090820e+02;1.560264309e-07
3.513151245e+02;1.522960247e-07
3.513211670e+02;1.544635353e-07
3.513272095e+02;1.567760108e-07
3.513332825e+02;1.557470171e-07
3.513393250e+02;1.540338701e-07
3.513453674e+02;1.551414073e-07
3.513514099e+02;1.578395796e-07
3.513574524e+02;1.557456386e-07
3.513635254e+02;1.558735363e-07
3.513695374e+02;1.553410272e-07
3.513756104e+02;1.559055960e-07
3.513816528e+02;1.552435407e-07
3.513877258e+02;1.552596984e-07
3.513937378e+02;1.574672410e-07
3.513998108e+02;1.564766308e-07
3.514058533e+02;1.520709247e-07
3.514118958e+02;1.549855284e-07
3.514179382e+02;1.573320390e-07
3.514240112e+02;1.552817253e-07
3.514300537e+02;1.541614267e-07
3.514360962e+02;1.566597376e-07
3.514421387e+02;1.554815441e-07
3.514482117e+02;1.533843772e-07
3.514542542e+02;1.557071414e-07
3.514603271e+02;1.574279622e-07
3.514663391e+02;1.576626403e-07
3.514724121e+02;1.552040487e-07
3.514784546e+02;1.567111525e-07
3.514845276e+02;1.551814819e-07
3.514905701e+02;1.546907242e-07
3.514966125e+02;1.556485927e-07
3.515026855e+02;1.582567819e-07
3.515087280e+02;1.582938012e-07
3.515147705e+02;1.563034715e-07
3.515208130e+02;1.538643346e-07
3.515268860e+02;1.573634592e-07
3.515329590e+02;1.565102679e-07
3.515389709e+02;1.556296354e-07
3.515450439e+02;1.558857150e-07
3.515511169e+02;1.552031961e-07
3.515571594e+02;1.571528969e-07
3.515632019e+02;1.545603823e-07
3.515692749e+02;1.546101345e-07
3.515753174e+02;1.554966644e-07
3.515813904e+02;1.535990037e-07
3.515874329e+02;1.529128895e-07
3.515934753e+02;1.537968473e-07
3.515995483e+02;1.577600415e-07
3.516056213e+02;1.550691451e-07
3.516116333e+02;1.543803734e-07
3.516177063e+02;1.554184621e-07
3.516237793e+02;1.525402098e-07
3.516298218e+02;1.566866530e-07
3.516358643e+02;1.573877029e-07
3.516419373e+02;1.550337316e-07
3.516480103e+02;1.560940035e-07
3.516540527e+02;1.551316871e-07
3.516600952e+02;1.558743463e-07
3.516661682e+02;1.548873456e-07
3.516722412e+02;1.576300974e-07
3.516783142e+02;1.565174870e-07
3.516843567e+02;1.548280437e-07
3.516903992e+02;1.560904792e-07
3.516964722e+02;1.560550089e-07
3.517025452e+02;1.549619952e-07
3.517086182e+02;1.542968988e-07
3.517146606e+02;1.577243296e-07
3.517207031e+02;1.553613771e-07
3.517267761e+02;1.545719073e-07
3.517328491e+02;1.549849742e-07
3.517388916e+02;1.536538718e-07
3.517449646e+02;1.533402383e-07
3.517510376e+02;1.528915590e-07
3.517570801e+02;1.552850506e-07
3.517631226e+02;1.550402970e-07
3.517691956e+02;1.563251715e-07
3.517752686e+02;1.545333390e-07
3.517813416e+02;1.573926767e-07
3.517873840e+02;1.569410415e-07
3.517934570e+02;1.578314368e-07
3.517995300e+02;1.554424358e-07
3.518056030e+02;1.560373875e-07
3.518116455e+02;1.549289266e-07
3.518177185e+02;1.555930425e-07
3.518237915e+02;1.541019827e-07
3.518298340e+02;1.565196328e-07
3.518359070e+02;1.560677276e-07
3.518419495e+02;1.546661963e-07
3.518480225e+02;1.563830239e-07
3.518540955e+02;1.561730016e-07
3.518601379e+02;1.533709337e-07
3.518662109e+02;1.547396096e-07
3.518722839e+02;1.545329695e-07
3.518783569e+02;1.538213610e-07
3.518844299e+02;1.530180782e-07
3.518904724e+02;1.562645195e-07
3.518965454e+02;1.573344264e-07
3.519026184e+02;1.580789331e-07
3.519086914e+02;1.554354014e-07
3.519147644e+02;1.543732822e-07
3.519208374e+02;1.566352381e-07
3.519269104e+02;1.554740976e-07
3.519329529e+02;1.555090989e-07
3.519390259e+02;1.549620521e-07
3.519450989e+02;1.528490969e-07
3.519511719e+02;1.569829777e-07
3.519572144e+02;1.538943337e-07
3.519632874e+02;1.508136904e-07
3.519693604e+02;1.561410699e-07
3.519754333e+02;1.574999970e-07
3.519815063e+02;1.546716959e-07
3.519875793e+02;1.545710262e-07
3.519936523e+02;1.527986342e-07
3.519997253e+02;1.556813203e-07
3.520057678e+02;1.559263438e-07
3.520118408e+02;1.547319357e-07
3.520179443e+02;1.569026011e-07
3.520240173e+02;1.553716515e-07
3.520300598e+02;1.545217856e-07
3.520361328e+02;1.550004356e-07
3.520422058e+02;1.543101433e-07
3.520482788e+02;1.524439455e-07
3.520543518e+02;1.529283509e-07
3.520604248e+02;1.552736677e-07
3.520664978e+02;1.567383663e-07
3.520725708e+02;1.556762896e-07
3.520786438e+02;1.551272533e-07
3.520847168e+02;1.538434447e-07
3.520907898e+02;1.546832920e-07
3.520968628e+02;1.539286671e-07
3.521029358e+02;1.552415938e-07
3.521090088e+02;1.550264273e-07
3.521150818e+02;1.535133265e-07
3.521211548e+02;1.535811407e-07
3.521272278e+02;1.555250293e-07
3.521333008e+02;1.566035763e-07
3.521393738e+02;1.550798885e-07
3.521454773e+02;1.516724666e-07
3.521515198e+02;1.531525697e-07
3.521575928e+02;1.550116338e-07
3.521636963e+02;1.540848444e-07
3.521697693e+02;1.553410129e-07
3.521758423e+02;1.541223469e-07
3.521819153e+02;1.538183199e-07
3.521879883e+02;1.549497455e-07
3.521940613e+02;1.532282425e-07
3.522001648e+02;1.558528027e-07
3.522062073e+02;1.545014072e-07
3.522123108e+02;1.557994551e-07
3.522183838e+02;1.573118453e-07
3.522244568e+02;1.545242867e-07
3.522305298e+02;1.525636293e-07
3.522366028e+02;1.536105714e-07
3.522427063e+02;1.541733212e-07
3.522487793e+02;1.565344405e-07
3.522548523e+02;1.531642084e-07
3.522609253e+02;1.557257860e-07
3.522669983e+02;1.533634730e-07
3.522731018e+02;1.547645496e-07
3.522791443e+02;1.532426666e-07
3.522852478e+02;1.574352950e-07
3.522913208e+02;1.558247078e-07
3.522974243e+02;1.538886352e-07
3.523034668e+02;1.528870683e-07
3.523095703e+02;1.551560587e-07
3.523156433e+02;1.574731385e-07
3.523217468e+02;1.544896264e-07
3.523277893e+02;1.554261502e-07
3.523338928e+02;1.553583360e-07
3.523399658e+02;1.541669974e-07
3.523460693e+02;1.551270685e-07
3.523521423e+02;1.549867932e-07
3.523582153e+02;1.569007111e-07
3.523643188e+02;1.542521204e-07
3.523703918e+02;1.547791300e-07
3.523764648e+02;1.552752451e-07
3.523825378e+02;1.561479195e-07
3.523886414e+02;1.567169932e-07
3.523947144e+02;1.553880224e-07
3.524007874e+02;1.563468572e-07
3.524068909e+02;1.534735219e-07
3.524129639e+02;1.576657525e-07
3.524190674e+02;1.562140568e-07
3.524251404e+02;1.539465586e-07
3.524312134e+02;1.526975808e-07
3.524373169e+02;1.536741649e-07
3.524433899e+02;1.530823681e-07
3.524494629e+02;1.538924153e-07
3.524555664e+02;1.561496106e-07
3.524616699e+02;1.542418318e-07
3.524677429e+02;1.543410093e-07
3.524738159e+02;1.545498804e-07
3.524799194e+02;1.519852333e-07
3.524859924e+02;1.558927778e-07
3.524920959e+02;1.553035105e-07
3.524981689e+02;1.543946695e-07
3.525042419e+02;1.549370978e-07
3.525103455e+02;1.544816399e-07
3.525164490e+02;1.537791547e-07
3.525225220e+02;1.520126887e-07
3.525285950e+02;1.553920441e-07
3.525346985e+02;1.560680545e-07
3.525408020e+02;1.547582258e-07
3.525468750e+02;1.530007410e-07
3.525529480e+02;1.542427412e-07
3.525590515e+02;1.544211585e-07
3.525651550e+02;1.524194886e-07
3.525712280e+02;1.552555631e-07
3.525773315e+02;1.522644197e-07
3.525834045e+02;1.548574318e-07
3.525895081e+02;1.538148950e-07
3.525955811e+02;1.531847289e-07
3.526016846e+02;1.539653738e-07
3.526077881e+02;1.533210252e-07
3.526138916e+02;1.525949358e-07
3.526199646e+02;1.547156927e-07
3.526260376e+02;1.548429083e-07
3.526321411e+02;1.560957372e-07
3.526382446e+02;1.537784442e-07
3.526443176e+02;1.556645799e-07
3.526504211e+02;1.549922786e-07
3.526565247e+02;1.527389770e-07
3.526626282e+02;1.545201087e-07
3.526687012e+02;1.537264041e-07
3.526747742e+02;1.530715821e-07
3.526808777e+02;1.545793964e-07
3.526869812e+02;1.556984017e-07
3.526930542e+02;1.540146997e-07
3.526991577e+02;1.537407002e-07
3.527052612e+02;1.558850045e-07
3.527113647e+02;1.535318717e-07
3.527174377e+02;1.549808388e-07
3.527235413e+02;1.526558435e-07
3.527296448e+02;1.520658373e-07
3.527357483e+02;1.553643472e-07
3.527418518e+02;1.566496621e-07
3.527479248e+02;1.519026824e-07
3.527540283e+02;1.514538042e-07
3.527601318e+02;1.563468146e-07
3.527662354e+02;1.541955612e-07
3.527723083e+02;1.554188742e-07
3.527784119e+02;1.542667718e-07
3.527845154e+02;1.525195046e-07
3.527906189e+02;1.548817750e-07
3.527966919e+02;1.551808424e-07
3.528027954e+02;1.547091841e-07
3.528088989e+02;1.573253883e-07
3.528150024e+02;1.556710600e-07
3.528210754e+02;1.549259565e-07
3.528271790e+02;1.514646186e-07
3.528333130e+02;1.539179095e-07
3.528394165e+02;1.524015971e-07
3.528454895e+02;1.534597516e-07
3.528515930e+02;1.543015031e-07
3.528576965e+02;1.556203415e-07
3.528638000e+02;1.534214107e-07
3.528698730e+02;1.554685554e-07
3.528759766e+02;1.543759822e-07
3.528821106e+02;1.554229101e-07
3.528882141e+02;1.536261038e-07
3.528942871e+02;1.544668606e-07
3.529003906e+02;1.550210271e-07
3.529064941e+02;1.534632474e-07
3.529125977e+02;1.540538506e-07
3.529187012e+02;1.549952060e-07
3.529248047e+02;1.554797535e-07
3.529309082e+02;1.535976963e-07
3.529370117e+02;1.548510937e-07
3.529430847e+02;1.511927650e-07
3.529492188e+02;1.544678128e-07
3.529553223e+02;1.553319748e-07
3.529614258e+02;1.552320015e-07
3.529674988e+02;1.545579238e-07
3.529736328e+02;1.538616061e-07
3.529797363e+02;1.546316923e-07
3.529858398e+02;1.535666883e-07
3.529919128e+02;1.543327102e-07
3.529980469e+02;1.529919302e-07
3.530041504e+02;1.523624320e-07
3.530102539e+02;1.529650149e-07
3.530163574e+02;1.528734686e-07
3.530224609e+02;1.556103513e-07
3.530285645e+02;1.535733816e-07
3.530346680e+02;1.543411372e-07
3.530407715e+02;1.542426702e-07
3.530468750e+02;1.540316248e-07
3.530529785e+02;1.527079831e-07
3.530591125e+02;1.523641373e-07
3.530651855e+02;1.544108414e-07
3.530713196e+02;1.540287400e-07
3.530774231e+02;1.540948489e-07
3.530835266e+02;1.545676582e-07
3.530896301e+02;1.541202721e-07
3.530957336e+02;1.535742200e-07
3.531018372e+02;1.534320830e-07
3.531079712e+02;1.559124740e-07
3.531140442e+02;1.549856705e-07
3.531201782e+02;1.534470613e-07
3.531262817e+02;1.528891858e-07
3.531324158e+02;1.540095269e-07
3.531384888e+02;1.558932041e-07
3.531445923e+02;1.538991228e-07
3.531507263e+02;1.523477238e-07
3.531568298e+02;1.545431871e-07
3.531629333e+02;1.528030538e-07
3.531690369e+02;1.524447697e-07
3.531751709e+02;1.541055070e-07
3.531812744e+02;1.550607891e-07
3.531873779e+02;1.542465640e-07
3.531934814e+02;1.510874910e-07
3.531996155e+02;1.544612616e-07
3.532057190e+02;1.534747582e-07
3.532118225e+02;1.531461464e-07
3.532179260e+02;1.565898486e-07
3.532240601e+02;1.544447059e-07
3.532301636e+02;1.531543745e-07
3.532362671e+02;1.540163197e-07
3.532424011e+02;1.531794567e-07
3.532485046e+02;1.525238105e-07
3.532546387e+02;1.526179148e-07
3.532607422e+02;1.526142341e-07
3.532668457e+02;1.551651820e-07
3.532729492e+02;1.550168776e-07
3.532790833e+02;1.525037021e-07
3.532852173e+02;1.522423929e-07
3.532912903e+02;1.543247521e-07
3.532974243e+02;1.531949891e-07
3.533035278e+02;1.559603788e-07
3.533096619e+02;1.540300616e-07
3.533157654e+02;1.539903707e-07
3.533218689e+02;1.533455247e-07
3.533280029e+02;1.530082443e-07
3.533341370e+02;1.539095820e-07
3.533402100e+02;1.523637394e-07
3.533463440e+02;1.538149235e-07
3.533524780e+02;1.522435866e-07
3.533585815e+02;1.535102854e-07
3.533646851e+02;1.533557850e-07
3.533708191e+02;1.554267470e-07
3.533769226e+02;1.521536603e-07
3.533830566e+02;1.503760245e-07
3.533891602e+02;1.546927280e-07
3.533952942e+02;1.539316088e-07
3.534013977e+02;1.547539199e-07
3.534075317e+02;1.528991191e-07
3.534136353e+02;1.520071322e-07
3.534197693e+02;1.537556500e-07
3.534258728e+02;1.531632847e-07
3.534320068e+02;1.555344795e-07
3.534381104e+02;1.532614533e-07
3.534442444e+02;1.534057930e-07
3.534503784e+02;1.523203821e-07
3.534564819e+02;1.544313477e-07
3.534625854e+02;1.509066578e-07
3.534687195e+02;1.523881679e-07
3.534748535e+02;1.545123069e-07
3.534809875e+02;1.508788756e-07
3.534870911e+02;1.548707615e-07
3.534931946e+02;1.532106921e-07
3.534993286e+02;1.537078447e-07
3.535054626e+02;1.541930885e-07
3.535115662e+02;1.518174741e-07
3.535177002e+02;1.521558914e-07
3.535238342e+02;1.541663011e-07
3.535299377e+02;1.504384812e-07
3.535360413e+02;1.525088464e-07
3.535421753e+02;1.512607497e-07
3.535483093e+02;1.536897827e-07
3.535544434e+02;1.545266457e-07
3.535605469e+02;1.534231444e-07
3.535666809e+02;1.523839757e-07
3.535728149e+02;1.529176501e-07
3.535789490e+02;1.540518895e-07
3.535850525e+02;1.541074823e-07
3.535911865e+02;1.530682283e-07
3.535973206e+02;1.540465178e-07
3.536034546e+02;1.520144224e-07
3.536095581e+02;1.518932322e-07
3.536156921e+02;1.534239402e-07
3.536218262e+02;1.526902196e-07
3.536279297e+02;1.525914826e-07
3.536340637e+02;1.539192880e-07
3.536401978e+02;1.548625477e-07
3.536463318e+02;1.550540389e-07
3.536524658e+02;1.517703367e-07
3.536585693e+02;1.541245211e-07
3.536647034e+02;1.541482391e-07
3.536708374e+02;1.534565541e-07
3.536769714e+02;1.520822366e-07
3.536830750e+02;1.521925981e-07
3.536892090e+02;1.508178542e-07
3.536953430e+02;1.538988101e-07
3.537014771e+02;1.513928538e-07
3.537075806e+02;1.541371262e-07
3.537137146e+02;1.518804140e-07
3.537198486e+02;1.529053435e-07
3.537259827e+02;1.536385810e-07
3.537321167e+02;1.533374245e-07
3.537382507e+02;1.543241694e-07
3.537443848e+02;1.514175807e-07
3.537505188e+02;1.544019455e-07
3.537566223e+02;1.538032279e-07
3.537627563e+02;1.531276439e-07
3.537688904e+02;1.516588668e-07
3.537750244e+02;1.520271695e-07
3.537811890e+02;1.539809489e-07
3.537872925e+02;1.521929534e-07
3.537934265e+02;1.517388171e-07
3.537995605e+02;1.530362965e-07
3.538056946e+02;1.530923299e-07
3.538118286e+02;1.509120864e-07
3.538179626e+02;1.523497275e-07
3.538240967e+02;1.528068481e-07
3.538302307e+02;1.545740105e-07
3.538363647e+02;1.560916871e-07
3.538424988e+02;1.519361490e-07
3.538486328e+02;1.540113601e-07
3.538547668e+02;1.515992949e-07
3.538609009e+02;1.535209435e-07
3.538670349e+02;1.531322198e-07
3.538731689e+02;1.524444144e-07
3.538793030e+02;1.522801512e-07
3.538854370e+02;1.514428334e-07
3.538915710e+02;1.537046046e-07
3.538977051e+02;1.549290545e-07
3.539038391e+02;1.515239489e-07
3.539099731e+02;1.518823183e-07
3.539161072e+02;1.546000590e-07
3.539222412e+02;1.523196858e-07
3.539284058e+02;1.526869369e-07
3.539345093e+02;1.533598493e-07
3.539406433e+02;1.537391654e-07
3.539468079e+02;1.543736516e-07
3.539529419e+02;1.534502729e-07
3.539590759e+02;1.542752841e-07
3.539652100e+02;1.512205188e-07
3.539713440e+02;1.515531949e-07
3.539775085e+02;1.514531078e-07
3.539836121e+02;1.534252334e-07
3.539897766e+02;1.517337296e-07
3.539959106e+02;1.530780480e-07
3.540020447e+02;1.522266757e-07
3.540081787e+02;1.550475588e-07
3.540143127e+02;1.520566997e-07
3.540204773e+02;1.526607605e-07
3.540266113e+02;1.558477862e-07
3.540327454e+02;1.535983074e-07
3.540388794e+02;1.508815473e-07
3.540450134e+02;1.553359823e-07
3.540511780e+02;1.533726390e-07
3.540572815e+02;1.525995685e-07
3.540634460e+02;1.512850218e-07
3.540695801e+02;1.517657182e-07
3.540757446e+02;1.521509034e-07
3.540818481e+02;1.524793021e-07
3.540880127e+02;1.522676882e-07
3.540941467e+02;1.514234214e-07
3.541003113e+02;1.515900294e-07
3.541064453e+02;1.513452332e-07
3.541125793e+02;1.508500844e-07
3.541187439e+02;1.503094609e-07
3.541248779e+02;1.512347012e-07
3.541310120e+02;1.529812579e-07
3.541371460e+02;1.497099476e-07
3.541433105e+02;1.515319923e-07
3.541494446e+02;1.540797001e-07
